Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	11/404	0.004464734111923405	0.2825095669574197	0	0	2.660679538991169	14.398388694351095	APH1A;VAV3;ATP6V1A;GSK3B;NCSTN;SORT1;SH2D2A;TIE1;NGF;PAK2;NGEF
positive regulation of Ras protein signal transduction (GO:0046579)	4/63	0.004714320632720383	0.2825095669574197	0	0	6.338179773475781	33.95458268686901	NOTCH2;F11R;NGF;ROBO1
aortic valve morphogenesis (GO:0003180)	3/32	0.004828945059185399	0.2825095669574197	0	0	9.6402081977879	51.41245702971291	HEYL;TIE1;ROBO1
nerve growth factor signaling pathway (GO:0038180)	2/10	0.004890312077824842	0.2825095669574197	0	0	23.212441314553992	123.50177446771539	RAP1A;NGF
Notch signaling involved in heart development (GO:0061314)	2/11	0.005934904749305065	0.30261042503104	0	0	20.63223787167449	105.7795090635104	NOTCH2;HEYL
aortic valve development (GO:0003176)	3/36	0.006736250155641102	0.30261042503104	0	0	8.469982847341338	42.35204753411645	HEYL;TIE1;ROBO1
negative regulation of calcineurin-mediated signaling (GO:0106057)	2/12	0.007071713317772018	0.30261042503104	0	0	18.568075117370892	91.94265542868631	GSK3B;RCAN1
negative regulation of calcineurin-NFAT signaling cascade (GO:0070885)	2/12	0.007071713317772018	0.30261042503104	0	0	18.568075117370892	91.94265542868631	GSK3B;RCAN1
regulation of feeding behavior (GO:0060259)	2/12	0.007071713317772018	0.30261042503104	0	0	18.568075117370892	91.94265542868631	SGIP1;LEPR
positive regulation of cellular protein localization (GO:1903829)	4/71	0.007195946287413533	0.30261042503104	0	0	5.579118624885053	27.52869592941722	GSK3B;TFRC;SYT11;SLC5A3
regulation of cytoskeleton organization (GO:0051493)	5/112	0.007260454854276938	0.30261042503104	0	0	4.378727191811304	21.566601085552612	GSK3B;NEXN;F11R;PHLDB2;PAK2
regulation of actin cytoskeleton reorganization (GO:2000249)	3/37	0.007273323976681949	0.30261042503104	0	0	8.220449500554938	40.47372733644185	NOTCH2;HAX1;F11R
extrinsic apoptotic signaling pathway (GO:0097191)	4/72	0.007556374076568018	0.30261042503104	0	0	5.496793978254809	26.85383844575495	GSK3B;SORT1;NGF;DEDD
positive regulation of cellular component organization (GO:0051130)	5/114	0.007810113071195886	0.30261042503104	0	0	4.297946701616427	20.855080807872714	GSK3B;TFRC;TAL1;FAF1;GBA
ventricular septum development (GO:0003281)	3/38	0.007835058430438586	0.30261042503104	0	0	7.985175202156334	38.721287941487596	HEYL;GJA5;ROBO1
regulation of protein-containing complex assembly (GO:0043254)	5/116	0.008388069936937	0.30261042503104	0	0	4.22007722007722	20.175956360103044	GSK3B;TFRC;TAL1;FAF1;GBA
positive regulation of cell projection organization (GO:0031346)	5/117	0.00868787782215372	0.30261042503104	0	0	4.18218537414966	19.84792650576117	RAP1A;AMIGO1;P3H1;NGF;ROBO1
positive regulation of protein-containing complex assembly (GO:0031334)	5/118	0.00899501981780055	0.30261042503104	0	0	4.14496418036241	19.527275294407048	GSK3B;TFRC;TAL1;FAF1;CHD1L
positive regulation of catalytic activity (GO:0043085)	3/40	0.009033491594703935	0.30261042503104	0	0	7.552779194288628	35.54954437461373	APH1A;NCSTN;SLC5A3
amyloid precursor protein catabolic process (GO:0042987)	2/14	0.00961367384520544	0.30261042503104	0	0	15.471830985915492	71.85998401864828	APH1A;NCSTN
atrial septum development (GO:0003283)	2/14	0.00961367384520544	0.30261042503104	0	0	15.471830985915492	71.85998401864828	NOTCH2;GJA5
atrioventricular valve development (GO:0003171)	2/14	0.00961367384520544	0.30261042503104	0	0	15.471830985915492	71.85998401864828	HEYL;GJA5
detection of bacterium (GO:0016045)	2/14	0.00961367384520544	0.30261042503104	0	0	15.471830985915492	71.85998401864828	PGLYRP4;CD1D
regulation of cell development (GO:0060284)	3/41	0.009670639415106472	0.30261042503104	0	0	7.3536494538232375	34.111085812204124	NOTCH2;HEYL;PRUNE1
positive regulation of cation transmembrane transport (GO:1904064)	3/41	0.009670639415106472	0.30261042503104	0	0	7.3536494538232375	34.111085812204124	KCNJ10;AMIGO1;KCNN3
import into cell (GO:0098657)	3/41	0.009670639415106472	0.30261042503104	0	0	7.3536494538232375	34.111085812204124	LRRC8C;LRRC8D;SLC5A3
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	3/42	0.010333346930698404	0.3123536106608211	0	0	7.164731494920174	32.75986816684557	ALCAM;AMIGO1;NECTIN4
regulation of organelle organization (GO:0033043)	4/80	0.010872814962427278	0.3123536106608211	0	0	4.916188575704664	22.228495738851542	SYT11;NEXN;F11R;PAK2
neurotrophin TRK receptor signaling pathway (GO:0048011)	2/15	0.011014757657085695	0.3123536106608211	0	0	14.280967858432648	64.38601921445527	SORT1;NGF
protein localization to cell-cell junction (GO:0150105)	2/15	0.011014757657085695	0.3123536106608211	0	0	14.280967858432648	64.38601921445527	F11R;PAK2
positive regulation of axonogenesis (GO:0050772)	3/43	0.01102179851199968	0.3123536106608211	0	0	6.9852594339622645	31.488713282506716	AMIGO1;NGF;ROBO1
positive regulation of potassium ion transmembrane transport (GO:1901381)	3/44	0.01173616318722074	0.32299246582352475	0	0	6.814542107685228	30.29118710397429	KCNJ10;AMIGO1;KCNN3
ephrin receptor signaling pathway (GO:0048013)	4/82	0.01182728736371096	0.32299246582352475	0	0	4.789646372584762	21.253317831526342	VAV3;APH1A;NCSTN;NGEF
positive regulation of programmed cell death (GO:0043068)	8/286	0.012446694333483173	0.3338381230159237	0	0	2.7118479129739685	11.894979061243118	APH1A;VAV3;ARHGEF11;NCSTN;GADD45A;FAF1;NGF;NGEF
vascular transport (GO:0010232)	4/84	0.01283395570466564	0.3381859906738209	0	0	4.669431279620853	20.33845892799414	TFRC;SLC6A17;LEPR;SLC5A3
transport across blood-brain barrier (GO:0150104)	4/86	0.013893754827754597	0.3407894831491877	0	0	4.555080337533233	19.478962166955974	TFRC;SLC6A17;LEPR;SLC5A3
purine ribonucleotide transport (GO:0015868)	2/17	0.014067209024800026	0.3407894831491877	0	0	12.375586854460094	52.76837358358258	LRRC8C;LRRC8D
amyloid-beta metabolic process (GO:0050435)	2/17	0.014067209024800026	0.3407894831491877	0	0	12.375586854460094	52.76837358358258	APH1A;NCSTN
cell communication by electrical coupling involved in cardiac conduction (GO:0086064)	2/17	0.014067209024800026	0.3407894831491877	0	0	12.375586854460094	52.76837358358258	GJA5;ATP1A1
cell surface receptor signaling pathway involved in heart development (GO:0061311)	2/17	0.014067209024800026	0.3407894831491877	0	0	12.375586854460094	52.76837358358258	NOTCH2;HEYL
receptor internalization (GO:0031623)	3/49	0.015701573847323	0.36313054673415646	0	0	6.072292863002461	25.224270102363793	FCER1G;TFRC;ACKR3
adenine nucleotide transport (GO:0051503)	2/18	0.01571470408636496	0.36313054673415646	0	0	11.601525821596244	48.18297487033007	LRRC8C;LRRC8D
amyloid precursor protein metabolic process (GO:0042982)	2/18	0.01571470408636496	0.36313054673415646	0	0	11.601525821596244	48.18297487033007	APH1A;NCSTN
positive regulation of cellular component biogenesis (GO:0044089)	4/92	0.01740049597810808	0.3742236533665513	0	0	4.243214131839724	17.190349123926943	GSK3B;TFRC;TAL1;FAF1
Wnt signaling pathway (GO:0016055)	4/92	0.01740049597810808	0.3742236533665513	0	0	4.243214131839724	17.190349123926943	GSK3B;WNT2B;PLPP3;WLS
regulation of synaptic vesicle exocytosis (GO:2000300)	2/19	0.017440516468481087	0.3742236533665513	0	0	10.91853079259873	44.20868621548845	GSK3B;RAP1A
positive regulation of cellular protein catabolic process (GO:1903364)	2/19	0.017440516468481087	0.3742236533665513	0	0	10.91853079259873	44.20868621548845	FAF1;GBA
sphingosine metabolic process (GO:0006670)	2/19	0.017440516468481087	0.3742236533665513	0	0	10.91853079259873	44.20868621548845	GBA;PLPP3
cardiac ventricle development (GO:0003231)	2/20	0.019242788347178488	0.3824630174360723	0	0	10.311424100156495	40.736507139702006	HEYL;GJA5
energy reserve metabolic process (GO:0006112)	2/20	0.019242788347178488	0.3824630174360723	0	0	10.311424100156495	40.736507139702006	GSK3B;LEPR
glucose transmembrane transport (GO:1904659)	2/20	0.019242788347178488	0.3824630174360723	0	0	10.311424100156495	40.736507139702006	SORT1;SLC5A3
positive regulation of apoptotic process (GO:0043065)	8/310	0.01927248802269405	0.3824630174360723	0	0	2.49326550852609	9.846096704449872	APH1A;VAV3;ARHGEF11;NCSTN;GADD45A;FAF1;NGF;NGEF
receptor-mediated endocytosis (GO:0006898)	5/143	0.019289623334601234	0.3824630174360723	0	0	3.389751552795031	13.38337633157376	FCER1G;TFRC;SGIP1;PPT1;ACKR3
bicellular tight junction assembly (GO:0070830)	3/53	0.019352323119268638	0.3824630174360723	0	0	5.585377358490566	22.033994245199167	DLG1;F11R;PAK2
positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)	2/21	0.02111969246326869	0.4071371806633511	0	0	9.768223375339758	37.68140404134492	ADAMTS1;MEF2D
negative regulation of cytokine-mediated signaling pathway (GO:0001960)	3/55	0.02133856767586361	0.4071371806633511	0	0	5.370010885341074	20.6597161386064	DCST1;PARP14;ROBO1
negative regulation of neuron death (GO:1901215)	4/98	0.021414006173371997	0.4071371806633511	0	0	3.971160633256025	15.263990143270545	GSK3B;GBA;PPT1;NGF
tight junction assembly (GO:0120192)	3/56	0.022372004257078956	0.41747332999588166	0	0	5.268422926308295	20.019716891702647	DLG1;F11R;PAK2
cellular response to nerve growth factor stimulus (GO:1990090)	2/22	0.023069431684193193	0.41747332999588166	0	0	9.279342723004694	34.976133249960554	RAP1A;NGF
positive regulation of peptidase activity (GO:0010952)	2/22	0.023069431684193193	0.41747332999588166	0	0	9.279342723004694	34.976133249960554	APH1A;NCSTN
membrane protein intracellular domain proteolysis (GO:0031293)	2/22	0.023069431684193193	0.41747332999588166	0	0	9.279342723004694	34.976133249960554	APH1A;NCSTN
receptor metabolic process (GO:0043112)	3/58	0.02451952027850446	0.42851298890027817	0	0	5.0763293310463125	18.824479632316727	FCER1G;TFRC;ACKR3
artery development (GO:0060840)	2/23	0.025090238576642023	0.42851298890027817	0	0	8.83702213279678	32.56686919901022	GJA5;ROBO1
membrane protein ectodomain proteolysis (GO:0006509)	2/23	0.025090238576642023	0.42851298890027817	0	0	8.83702213279678	32.56686919901022	APH1A;NCSTN
apical junction assembly (GO:0043297)	3/60	0.026774458336385604	0.42851298890027817	0	0	4.897715988083416	17.731234951875788	DLG1;F11R;PAK2
negative regulation of neuron differentiation (GO:0045665)	2/24	0.027180374974861452	0.42851298890027817	0	0	8.43491250533504	30.41005328628614	GSK3B;NEPRO
regulation of cardiac muscle cell action potential (GO:0098901)	2/25	0.02933813157086545	0.42851298890027817	0	0	8.067768932435191	28.470085084347566	DLG1;GJA5
cardiac conduction system development (GO:0003161)	2/25	0.02933813157086545	0.42851298890027817	0	0	8.067768932435191	28.470085084347566	NOTCH2;GJA5
RNA splicing, via transesterification reactions (GO:0000375)	2/25	0.02933813157086545	0.42851298890027817	0	0	8.067768932435191	28.470085084347566	SF3B4;SF3A3
regulation of apoptotic process (GO:0042981)	14/742	0.030013203882753383	0.42851298890027817	0	0	1.8232874091083047	6.3926605575998945	VAV3;NOTCH2;ARHGEF11;GSK3B;TFRC;GADD45A;FAF1;NGF;APH1A;NCSTN;HAX1;PPT1;PAK2;NGEF
regulation of cardiac muscle cell contraction (GO:0086004)	2/27	0.03384980987183882	0.42851298890027817	0	0	7.421596244131456	25.128203069800627	DLG1;GJA5
regulation of cell junction assembly (GO:1901888)	2/27	0.03384980987183882	0.42851298890027817	0	0	7.421596244131456	25.128203069800627	RAP1A;F11R
positive regulation of erythrocyte differentiation (GO:0045648)	2/27	0.03384980987183882	0.42851298890027817	0	0	7.421596244131456	25.128203069800627	TAL1;ARNT
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	3/67	0.03550762068960467	0.42851298890027817	0	0	4.36048054245283	14.55531866518621	VAV3;SH2D2A;PAK2
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	2/28	0.036200453498927185	0.42851298890027817	0	0	7.135789093535572	23.681426470646194	GSK3B;RCAN1
regulation of protein transport (GO:0051223)	2/28	0.036200453498927185	0.42851298890027817	0	0	7.135789093535572	23.681426470646194	P3H1;STXBP5L
glycogen metabolic process (GO:0005977)	2/28	0.036200453498927185	0.42851298890027817	0	0	7.135789093535572	23.681426470646194	GSK3B;AGL
ventricular septum morphogenesis (GO:0060412)	2/28	0.036200453498927185	0.42851298890027817	0	0	7.135789093535572	23.681426470646194	HEYL;ROBO1
sphingolipid metabolic process (GO:0006665)	4/116	0.036641152470091386	0.42851298890027817	0	0	3.329891672308734	11.010564147156797	ELOVL1;GBA;PPT1;PLPP3
canonical Wnt signaling pathway (GO:0060070)	3/68	0.03686105534646928	0.42851298890027817	0	0	4.293178519593614	14.170063716380218	GSK3B;WNT2B;PLPP3
positive regulation of protein localization to nucleus (GO:1900182)	3/68	0.03686105534646928	0.42851298890027817	0	0	4.293178519593614	14.170063716380218	TFRC;CCT8;DMAP1
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	5/170	0.03686687055488783	0.42851298890027817	0	0	2.831168831168831	9.344108372699683	ALCAM;AMIGO1;NEXN;NECTIN4;ROBO1
establishment of endothelial barrier (GO:0061028)	2/29	0.03861216037835315	0.42851298890027817	0	0	6.871152842983829	22.360023240601052	RAP1A;F11R
regulation of autophagy (GO:0010506)	6/231	0.039070718685264946	0.42851298890027817	0	0	2.495693779904306	8.091992527763566	ATP6V1A;GSK3B;HAX1;GBA;LEPR;DRAM2
snRNA transcription by RNA polymerase II (GO:0042795)	3/70	0.0396463581590296	0.42851298890027817	0	0	4.164601520698395	13.442318315782247	POU2F1;TAF13;RPAP2
snRNA transcription (GO:0009301)	3/71	0.041077996042794544	0.42851298890027817	0	0	4.103149278579356	13.098412362877463	POU2F1;TAF13;RPAP2
positive regulation of B cell proliferation (GO:0030890)	2/30	0.04108335933626845	0.42851298890027817	0	0	6.62541918175721	21.149345898835282	VAV3;TFRC
fatty-acyl-CoA biosynthetic process (GO:0046949)	2/30	0.04108335933626845	0.42851298890027817	0	0	6.62541918175721	21.149345898835282	ELOVL1;PPT1
positive regulation of endopeptidase activity (GO:0010950)	2/30	0.04108335933626845	0.42851298890027817	0	0	6.62541918175721	21.149345898835282	APH1A;NCSTN
positive regulation of small GTPase mediated signal transduction (GO:0051057)	2/30	0.04108335933626845	0.42851298890027817	0	0	6.62541918175721	21.149345898835282	NOTCH2;NGF
Fc-gamma receptor signaling pathway (GO:0038094)	3/72	0.04253545992332784	0.42851298890027817	0	0	4.043478260869565	12.766947807854862	VAV3;FCER1G;CD247
positive regulation of neurogenesis (GO:0050769)	3/72	0.04253545992332784	0.42851298890027817	0	0	4.043478260869565	12.766947807854862	AMIGO1;NGF;ROBO1
regulation of calcium ion-dependent exocytosis (GO:0017158)	2/31	0.043612505649984624	0.42851298890027817	0	0	6.396632669580702	20.03688473068462	STXBP3;SYT11
negative regulation of interleukin-6 production (GO:0032715)	2/31	0.043612505649984624	0.42851298890027817	0	0	6.396632669580702	20.03688473068462	SYT11;GBA
positive regulation of Rho protein signal transduction (GO:0035025)	2/31	0.043612505649984624	0.42851298890027817	0	0	6.396632669580702	20.03688473068462	F11R;ROBO1
regulation of stress fiber assembly (GO:0051492)	3/74	0.04552733132972869	0.42851298890027817	0	0	3.929178846664895	12.138971902100481	F11R;PHLDB2;PAK2
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	3/74	0.04552733132972869	0.42851298890027817	0	0	3.929178846664895	12.138971902100481	VAV3;FCER1G;CD247
sphingolipid biosynthetic process (GO:0030148)	3/74	0.04552733132972869	0.42851298890027817	0	0	3.929178846664895	12.138971902100481	ELOVL1;GBA;PLPP3
intra-Golgi vesicle-mediated transport (GO:0006891)	2/32	0.04619808066200124	0.42851298890027817	0	0	6.183098591549296	19.011896821928296	TRAPPC3;COPA
positive regulation of lymphocyte proliferation (GO:0050671)	3/75	0.047061456031831386	0.42851298890027817	0	0	3.8744103773584904	11.841364141259115	VAV3;TFRC;CD1D
regulation of T cell proliferation (GO:0042129)	3/76	0.04862084151211245	0.42851298890027817	0	0	3.8211424140604806	11.553999789620127	TFRC;GLMN;CD1D
regulation of neurotransmitter secretion (GO:0046928)	2/33	0.04883859139467004	0.42851298890027817	0	0	5.983340905648947	18.065109116344484	GSK3B;SYT11
very long-chain fatty acid metabolic process (GO:0000038)	2/33	0.04883859139467004	0.42851298890027817	0	0	5.983340905648947	18.065109116344484	ELOVL1;ABCD3
regulation of transmembrane transport (GO:0034762)	2/34	0.05153257017958881	0.42851298890027817	0	0	5.796068075117371	17.188478909742603	KCNJ10;CTTNBP2NL
negative regulation of calcium ion-dependent exocytosis (GO:0045955)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	STXBP3
antigen processing and presentation of lipid antigen via MHC class Ib (GO:0048003)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	CD1D
antigen processing and presentation, endogenous lipid antigen via MHC class Ib (GO:0048006)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	CD1D
antigen processing and presentation, exogenous lipid antigen via MHC class Ib (GO:0048007)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	CD1D
regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904259)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	PHLDB2
axon choice point recognition (GO:0016198)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	ROBO1
negative regulation of histone H3-K27 methylation (GO:0061086)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	MTF2
beta-catenin destruction complex assembly (GO:1904885)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	GSK3B
regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	PAK2
cell-cell adhesion mediated by integrin (GO:0033631)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	PLPP3
negative regulation of protein acetylation (GO:1901984)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	GSK3B
regulation of growth rate (GO:0040009)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	NOTCH2
regulation of guanyl-nucleotide exchange factor activity (GO:1905097)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	PBXIP1
dephosphorylation of RNA polymerase II C-terminal domain (GO:0070940)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	RPAP2
polyphosphate catabolic process (GO:0006798)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	PRUNE1
positive regulation of 3'-UTR-mediated mRNA stabilization (GO:1905870)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	ELAVL4
positive regulation of action potential (GO:0045760)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	GBA
positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	PHLDB2
forebrain regionalization (GO:0021871)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	WNT2B
glucosylceramide metabolic process (GO:0006678)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	GBA
glucuronate catabolic process (GO:0006064)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	AKR1A1
glucuronate catabolic process to xylulose 5-phosphate (GO:0019640)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	AKR1A1
positive regulation of feeding behavior (GO:2000253)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	SGIP1
positive regulation of histone H3-K27 methylation (GO:0061087)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	MTF2
RNA phosphodiester bond hydrolysis, exonucleolytic (GO:0090503)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	TOE1
Roundabout signaling pathway (GO:0035385)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	ROBO1
maintenance of animal organ identity (GO:0048496)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	IQCB1
T cell extravasation (GO:0072683)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	F11R
vesicle tethering to Golgi (GO:0099041)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	TBC1D23
xylulose 5-phosphate biosynthetic process (GO:1901159)	1/5	0.05261163833184665	0.42851298890027817	0	0	23.108644859813083	68.05075155136298	AKR1A1
regulation of ion transport (GO:0043269)	3/79	0.053448974167667196	0.42851298890027817	0	0	3.6697492552135054	10.748797712571342	KCNJ10;SYT11;ATP1A1
regulation of neuron differentiation (GO:0045664)	3/79	0.053448974167667196	0.42851298890027817	0	0	3.6697492552135054	10.748797712571342	HEYL;NGF;NEPRO
regulation of GTPase activity (GO:0043087)	5/189	0.053706736662032885	0.42851298890027817	0	0	2.5363612836438922	7.416870366264783	VAV3;GSK3B;RAP1A;F11R;NGEF
regulation of protein polymerization (GO:0032271)	2/35	0.05427857430830015	0.42851298890027817	0	0	5.6201451131028595	16.37499929472011	HAX1;PRUNE1
regulation of regulated secretory pathway (GO:1903305)	2/35	0.05427857430830015	0.42851298890027817	0	0	5.6201451131028595	16.37499929472011	GSK3B;SYT11
negative regulation of cellular component organization (GO:0051129)	3/80	0.05510778753488511	0.42851298890027817	0	0	3.621906395491301	10.497966161579352	GSK3B;SYT11;GBA
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	4/133	0.055536769577218995	0.42851298890027817	0	0	2.888570483853191	8.350019475609631	ZFYVE9;BMP8B;CGN;F11R
positive regulation of phosphorylation (GO:0042327)	6/253	0.05614547802871613	0.42851298890027817	0	0	2.270848265308099	6.539609578207282	TFRC;LMO4;TIE1;GLMN;LEPR;ARNT
negative regulation of protein modification process (GO:0031400)	3/81	0.056791027966046445	0.42851298890027817	0	0	3.575290275761974	10.255280123869026	GSK3B;P3H1;PLPP3
regulation of microtubule-based process (GO:0032886)	2/36	0.05707518563335806	0.42851298890027817	0	0	5.454570560618613	15.61854007451344	GSK3B;PHLDB2
regulation of sodium ion transport (GO:0002028)	2/36	0.05707518563335806	0.42851298890027817	0	0	5.454570560618613	15.61854007451344	DLG1;ATP1A1
transferrin transport (GO:0033572)	2/36	0.05707518563335806	0.42851298890027817	0	0	5.454570560618613	15.61854007451344	ATP6V1A;TFRC
protein localization to plasma membrane (GO:0072659)	4/136	0.05932612151485253	0.42851298890027817	0	0	2.8224903059026283	7.9727040946995205	DLG1;RAP1A;PIP5K1A;F11R
proton transmembrane transport (GO:1902600)	2/37	0.059921010255155074	0.42851298890027817	0	0	5.298457411133468	14.913716855002981	ATP6V1A;ATP1A1
regulation of erythrocyte differentiation (GO:0045646)	2/37	0.059921010255155074	0.42851298890027817	0	0	5.298457411133468	14.913716855002981	TAL1;ARNT
centromere complex assembly (GO:0034508)	2/37	0.059921010255155074	0.42851298890027817	0	0	5.298457411133468	14.913716855002981	MIS18A;POGZ
regulation of microtubule cytoskeleton organization (GO:0070507)	2/37	0.059921010255155074	0.42851298890027817	0	0	5.298457411133468	14.913716855002981	GSK3B;PHLDB2
