Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
basolateral plasma membrane (GO:0016323)	4/151	0.07713125483242637	0.4789498668677099	0	0	2.5694662480376764	6.5836064150805935	DLG1;TFRC;ATP1A1;PLPP3
astrocyte projection (GO:0097449)	1/8	0.08173322422814254	0.4789498668677099	0	0	13.39268788083954	33.539237258401236	KCNJ10
death-inducing signaling complex (GO:0031264)	1/8	0.08173322422814254	0.4789498668677099	0	0	13.39268788083954	33.539237258401236	FAF1
HFE-transferrin receptor complex (GO:1990712)	1/8	0.08173322422814254	0.4789498668677099	0	0	13.39268788083954	33.539237258401236	TFRC
cell-cell contact zone (GO:0044291)	2/47	0.08865898152904296	0.4789498668677099	0	0	4.178412698412698	10.124118212138068	DLG1;GJA5
integral component of plasma membrane (GO:0005887)	21/1454	0.09203260307184437	0.4789498668677099	0	0	1.408296584253735	3.3596497710302495	IFNAR2;NOTCH2;PTGFR;SEMA6C;KCNJ10;TFRC;ATP8B2;TIE1;PTGER3;KCNA3;ATP1A1;SLC5A3;PTPRF;GJA5;ADORA3;CLCA2;LRRC8D;PLPP3;FCGR1A;MUC4;CD200
vesicle (GO:0031982)	5/226	0.09310038727455798	0.4789498668677099	0	0	2.138610182088443	5.077225106119897	SLC30A7;TFRC;ANXA9;ATP1A1;MUC4
sodium:potassium-exchanging ATPase complex (GO:0005890)	1/10	0.10110545917546415	0.4789498668677099	0	0	10.415481832543444	23.86802605954351	ATP1A1
cilium (GO:0005929)	5/237	0.10818524421056122	0.4789498668677099	0	0	2.0360653006829916	4.5280265875596895	TTLL7;IQCB1;ROPN1;CFAP126;HSPB11
Cul4A-RING E3 ubiquitin ligase complex (GO:0031464)	1/11	0.11063849224487966	0.4789498668677099	0	0	9.373459715639811	20.635551764562276	GLMN
dendrite cytoplasm (GO:0032839)	1/11	0.11063849224487966	0.4789498668677099	0	0	9.373459715639811	20.635551764562276	SOD1
integral component of Golgi membrane (GO:0030173)	2/55	0.11541316347727215	0.4789498668677099	0	0	3.546271338724169	7.657239801315586	SLC35A3;POMGNT1
bounding membrane of organelle (GO:0098588)	12/767	0.11612231711706325	0.4789498668677099	0	0	1.5125562913907284	3.256701869722465	NOTCH2;B4GALT3;NRAS;COPA;RAP1A;SLC35A3;TFRC;PROS1;CASQ1;PLPP3;POMGNT1;HS2ST1
intracellular organelle lumen (GO:0070013)	13/848	0.11749346994206722	0.4789498668677099	0	0	1.4827972196310897	3.1752212216727744	NSUN4;AGL;PROS1;P3H1;GPX7;ILF2;TRIT1;SOD1;ADAMTSL4;PPIE;CCT8;CASQ1;MUC4
extracellular membrane-bounded organelle (GO:0065010)	2/56	0.11888884317205081	0.4789498668677099	0	0	3.4804232804232806	7.411792174350813	TFRC;ATP1A1
neuron projection cytoplasm (GO:0120111)	1/12	0.12007089711947924	0.4789498668677099	0	0	8.520896165445928	18.061512696944295	SOD1
filopodium membrane (GO:0031527)	1/12	0.12007089711947924	0.4789498668677099	0	0	8.520896165445928	18.061512696944295	GAP43
intrinsic component of mitochondrial membrane (GO:0098573)	1/12	0.12007089711947924	0.4789498668677099	0	0	8.520896165445928	18.061512696944295	PPOX
secretory granule lumen (GO:0034774)	6/316	0.12044280741296447	0.4789498668677099	0	0	1.8300657688694018	3.873481091872758	CAP1;AGL;PROS1;PPIE;CCT8;ILF2
cytoplasmic vesicle lumen (GO:0060205)	3/115	0.12323749845856868	0.4789498668677099	0	0	2.521701982228298	5.2795409383560745	AGL;PPIE;CCT8
nucleus (GO:0005634)	55/4484	0.12514137130801595	0.4789498668677099	0	0	1.21484339608803	2.524822648825602	GSK3B;FAF1;OTUD7B;MYSM1;DCAF6;POGZ;NFKBIZ;BBX;ANXA9;ZNF644;PRKACB;NEPRO;CFAP45;HFM1;PABPC4;ARNT;ASH1L;ILF2;RNF168;SCNM1;MTF2;DEPDC1;PPIE;PFDN2;ROPN1;CGGBP1;SF3B4;NOTCH2;USP16;CRABP2;PSMB4;PSMB2;PRDX1;PIP5K1A;NCDN;SRSF11;MUTYH;PLK3;JUN;POU2F1;GADD45A;POLR3GL;NFYC;TMCO2;SOD1;HEYL;RCAN1;DLG1;ZFP69;NFIA;FUBP1;TRIM33;CC2D1B;BRDT;BNIPL
mitochondrial intermembrane space (GO:0005758)	2/58	0.1259170645683504	0.4789498668677099	0	0	3.3557823129251703	6.953623266176694	PPOX;SOD1
Ada2/Gcn5/Ada3 transcription activator complex (GO:0005671)	1/13	0.129403730926868	0.4789498668677099	0	0	7.81042654028436	15.970901283526263	DR1
COPI vesicle coat (GO:0030126)	1/13	0.129403730926868	0.4789498668677099	0	0	7.81042654028436	15.970901283526263	COPA
extracellular vesicle (GO:1903561)	2/59	0.1294677562990002	0.4789498668677099	0	0	3.2967418546365916	6.73960656648863	TFRC;ATP1A1
Golgi membrane (GO:0000139)	8/472	0.13007479927285104	0.4789498668677099	0	0	1.6331981068289385	3.33114535697367	NOTCH2;B4GALT3;NRAS;COPA;SLC35A3;PROS1;POMGNT1;HS2ST1
ficolin-1-rich granule (GO:0101002)	4/184	0.13218671335700996	0.4789498668677099	0	0	2.094871794871795	4.23905658002692	AGL;PPIE;CCT8;ILF2
intrinsic component of Golgi membrane (GO:0031228)	2/60	0.13304162968547498	0.4789498668677099	0	0	3.2397372742200328	6.534852008063935	SLC35A3;POMGNT1
glial cell projection (GO:0097386)	1/14	0.13863803973548888	0.48824700950324346	0	0	7.209259934378418	14.244695765376848	KCNJ10
organelle envelope lumen (GO:0031970)	2/64	0.14755149870906076	0.5085817615078264	0	0	3.0301075268817206	5.798347162733503	PPOX;SOD1
cation-transporting ATPase complex (GO:0090533)	1/16	0.15681521223598194	0.5130167759940037	0	0	6.24739336492891	11.574465464179113	ATP1A1
adherens junction (GO:0005912)	3/132	0.1650381203597457	0.5130167759940037	0	0	2.1874930455101813	3.940941094368272	DLG1;PLPP3;NECTIN3
COPI-coated vesicle membrane (GO:0030663)	1/17	0.16576011393563062	0.5130167759940037	0	0	5.856635071090047	10.525624390681912	COPA
clathrin-coated endocytic vesicle membrane (GO:0030669)	2/69	0.16610897411641318	0.5130167759940037	0	0	2.803269367448472	5.032180337436063	TFRC;FCGR1A
glutamatergic synapse (GO:0098978)	2/69	0.16610897411641318	0.5130167759940037	0	0	2.803269367448472	5.032180337436063	GSK3B;RAP1A
RNA polymerase III complex (GO:0005666)	1/18	0.17461056685495951	0.5130167759940037	0	0	5.511848341232228	9.619261834720568	POLR3GL
P granule (GO:0043186)	1/19	0.18336756358478967	0.5130167759940037	0	0	5.205371248025276	8.829676548346452	TDRKH
Cul2-RING ubiquitin ligase complex (GO:0031462)	1/19	0.18336756358478967	0.5130167759940037	0	0	5.205371248025276	8.829676548346452	GLMN
smooth endoplasmic reticulum (GO:0005790)	1/19	0.18336756358478967	0.5130167759940037	0	0	5.205371248025276	8.829676548346452	CASQ1
postsynaptic density membrane (GO:0098839)	1/20	0.19203208632293756	0.5130167759940037	0	0	4.931154901471689	8.13686322154003	DLG1
integral component of organelle membrane (GO:0031301)	4/214	0.19266011943424538	0.5130167759940037	0	0	1.792857142857143	2.9525267722453488	ELOVL1;SLC35A3;POMGNT1;ZMPSTE24
mitochondrial outer membrane translocase complex (GO:0005742)	1/21	0.2006051069480037	0.5130167759940037	0	0	4.68436018957346	7.525035586950905	TOMM70
connexin complex (GO:0005922)	1/21	0.2006051069480037	0.5130167759940037	0	0	4.68436018957346	7.525035586950905	GJA5
postsynaptic specialization membrane (GO:0099634)	1/21	0.2006051069480037	0.5130167759940037	0	0	4.68436018957346	7.525035586950905	DLG1
autophagosome membrane (GO:0000421)	1/22	0.2090875872916393	0.5130167759940037	0	0	4.461069735951252	6.981583223318302	SH3GLB1
mitochondrial ribosome (GO:0005761)	1/23	0.21748047900283307	0.5130167759940037	0	0	4.258078414476519	6.496321085038281	MRPL9
nuclear chromosome (GO:0000228)	2/83	0.21979577007035447	0.5130167759940037	0	0	2.3171075837742503	3.510548863467538	JUN;LRIF1
intermediate filament cytoskeleton (GO:0045111)	2/84	0.22369472067445173	0.5130167759940037	0	0	2.288734030197445	3.4273174390957886	CCT8;PHLDB2
gap junction (GO:0005921)	1/24	0.22578472386279025	0.5130167759940037	0	0	4.072738512260457	6.0609406423993955	GJA5
clathrin-coated endocytic vesicle (GO:0045334)	2/85	0.2275990396672994	0.5130167759940037	0	0	2.2610441767068274	3.3467292980698935	TFRC;FCGR1A
focal adhesion (GO:0005925)	6/387	0.22883227084314378	0.5130167759940037	0	0	1.4836021710878373	2.18796601797493	CAP1;MTF2;PIP5K1A;PHLDB2;MPZL1;DCAF6
cullin-RING ubiquitin ligase complex (GO:0031461)	3/157	0.23252189687111152	0.5130167759940037	0	0	1.830050332442677	2.669624130788031	GLMN;DCAF6;CKS1B
H4 histone acetyltransferase complex (GO:1902562)	1/25	0.23400125373537595	0.5130167759940037	0	0	3.9028436018957344	5.668602471907256	DR1
intracellular membrane-bounded organelle (GO:0043231)	60/5192	0.23905672394779	0.5130167759940037	0	0	1.1272921196209542	1.6132163664887336	GSK3B;WNT2B;TFRC;FAF1;OTUD7B;MYSM1;DCAF6;POGZ;NFKBIZ;BBX;ANXA9;ZNF644;PRKACB;NEPRO;CFAP45;HFM1;PABPC4;ARNT;ASH1L;ILF2;RNF168;SCNM1;MTF2;DEPDC1;PPIE;PFDN2;ROPN1;CGGBP1;SF3B4;NOTCH2;USP16;CRABP2;MGST3;PSMB4;PSMB2;PRDX1;PIP5K1A;NCDN;DRAM2;SRSF11;MUTYH;PLK3;JUN;POU2F1;GADD45A;POLR3GL;NFYC;TMCO2;SOD1;HEYL;RCAN1;DLG1;ZFP69;NFIA;FUBP1;ACKR3;TRIM33;CC2D1B;BRDT;BNIPL
cell-substrate junction (GO:0030055)	6/394	0.2409275897748547	0.5130167759940037	0	0	1.4563106796116505	2.0727070601993995	CAP1;MTF2;PIP5K1A;PHLDB2;MPZL1;DCAF6
synaptic membrane (GO:0097060)	1/26	0.24213099081196915	0.5130167759940037	0	0	3.7465402843601896	5.3136297228557305	DLG1
U2-type spliceosomal complex (GO:0005684)	2/89	0.24325918632306234	0.5130167759940037	0	0	2.1566502463054187	3.048700729431306	SF3B4;PPIE
vacuolar lumen (GO:0005775)	3/161	0.24377376079362556	0.5130167759940037	0	0	1.7833565501786688	2.5172339746406887	CAP1;GBA;CCT8
azurophil granule lumen (GO:0035578)	2/90	0.24718233126633427	0.5130167759940037	0	0	2.132034632034632	2.9797934977093354	CAP1;CCT8
clathrin-coated vesicle membrane (GO:0030665)	2/90	0.24718233126633427	0.5130167759940037	0	0	2.132034632034632	2.9797934977093354	TFRC;FCGR1A
trans-Golgi network (GO:0005802)	4/239	0.2484229688637793	0.5130167759940037	0	0	1.6000818330605564	2.22830990808204	ATP8B2;GBA;TBC1D23;PLPP3
myofibril (GO:0030016)	1/27	0.2501748475526315	0.5130167759940037	0	0	3.6022602989427632	4.991274634727798	TMOD4
sarcoplasmic reticulum membrane (GO:0033017)	1/28	0.2581337269097328	0.5162674538194656	0	0	3.468667719852554	4.69753867220848	CASQ1
U12-type spliceosomal complex (GO:0005689)	1/28	0.2581337269097328	0.5162674538194656	0	0	3.468667719852554	4.69753867220848	SF3B4
cyclin-dependent protein kinase holoenzyme complex (GO:0000307)	1/30	0.27380011823586736	0.5344050500507291	0	0	3.2291224056218337	4.182866099809307	CKS1B
U2-type catalytic step 2 spliceosome (GO:0071007)	1/30	0.27380011823586736	0.5344050500507291	0	0	3.2291224056218337	4.182866099809307	PPIE
Golgi stack (GO:0005795)	1/31	0.2815093892654292	0.5365237771882297	0	0	3.1213270142180094	3.9565612792219875	PLK3
transcription factor TFIID complex (GO:0005669)	1/31	0.2815093892654292	0.5365237771882297	0	0	3.1213270142180094	3.9565612792219875	TAF13
Golgi lumen (GO:0005796)	2/100	0.2864598377883567	0.539610392112951	0	0	1.913508260447036	2.3921856217736375	PROS1;MUC4
mitochondrial matrix (GO:0005759)	5/348	0.3097405446656444	0.5723139383895953	0	0	1.369346910606893	1.6049023559333666	NSUN4;MRPL9;CASQ1;TRIT1;SOD1
ion channel complex (GO:0034702)	1/35	0.3115404048259922	0.5723139383895953	0	0	2.7535545023696684	3.2112675102149244	LRRC8D
Cul3-RING ubiquitin ligase complex (GO:0031463)	1/36	0.31885085819729947	0.5723139383895953	0	0	2.674746106973595	3.0573198964761987	GLMN
vesicle coat (GO:0030120)	1/36	0.31885085819729947	0.5723139383895953	0	0	2.674746106973595	3.0573198964761987	COPA
dendrite (GO:0030425)	4/270	0.3214849900830443	0.5723139383895953	0	0	1.411364950838635	1.6016231894393582	GSK3B;ELAVL4;NCDN;SOD1
serine/threonine protein kinase complex (GO:1902554)	1/37	0.32608404724119544	0.5741914744899311	0	0	2.6003159557661926	2.9139143648415464	CKS1B
neuromuscular junction (GO:0031594)	1/38	0.3332407846238109	0.580483947409219	0	0	2.5299090559754065	2.780091695092411	DLG1
intrinsic component of mitochondrial inner membrane (GO:0031304)	1/39	0.34032187473446557	0.5865121670955683	0	0	2.4632077824893988	2.655001561661552	PPOX
endoplasmic reticulum lumen (GO:0005788)	4/285	0.3575079827506106	0.6096451916378833	0	0	1.3349986312619764	1.3731763717322913	ADAMTSL4;P3H1;GPX7;CASQ1
intrinsic component of endoplasmic reticulum membrane (GO:0031227)	2/121	0.3678283101272366	0.6207102733397117	0	0	1.5741496598639455	1.574368463908982	ELOVL1;ZMPSTE24
neuron projection (GO:0043005)	7/556	0.3762396867300452	0.6238862353208826	0	0	1.19661468745835	1.1697254080178898	GSK3B;DLG1;KCNA3;ELAVL4;KCNN3;NCDN;CD200
sarcoplasmic reticulum (GO:0016529)	1/45	0.3812638104738727	0.6238862353208826	0	0	2.126669538991814	2.050670296877508	CASQ1
vacuolar membrane (GO:0005774)	1/45	0.3812638104738727	0.6238862353208826	0	0	2.126669538991814	2.050670296877508	SH3GLB1
mitochondrial envelope (GO:0005740)	2/127	0.3904756171206204	0.6325704997354051	0	0	1.4981333333333333	1.408829233502519	PPOX;SOD1
endoplasmic reticulum-Golgi intermediate compartment membrane (GO:0033116)	1/49	0.40714320227697026	0.6530415719690018	0	0	1.9490521327014219	1.7513993544338209	PLPP3
U2-type precatalytic spliceosome (GO:0071005)	1/50	0.41344290663735483	0.6566446164240342	0	0	1.909178837411742	1.6862551884518757	SF3B4
precatalytic spliceosome (GO:0071011)	1/52	0.4258431314054641	0.6570151170255732	0	0	1.8341232227488151	1.5657620833632473	SF3B4
sarcolemma (GO:0042383)	1/52	0.4258431314054641	0.6570151170255732	0	0	1.8341232227488151	1.5657620833632473	ATP1A1
sperm flagellum (GO:0036126)	1/52	0.4258431314054641	0.6570151170255732	0	0	1.8341232227488151	1.5657620833632473	ATP1A1
postsynaptic density (GO:0014069)	2/138	0.4310151370350106	0.6587212471667143	0	0	1.3761904761904762	1.15821851368029	DLG1;GAP43
cytoplasmic side of plasma membrane (GO:0009898)	1/55	0.4439559193719467	0.6616193494611855	0	0	1.7319641916798314	1.4064068863322585	DLG1
tertiary granule lumen (GO:1904724)	1/55	0.4439559193719467	0.6616193494611855	0	0	1.7319641916798314	1.4064068863322585	ILF2
integral component of endoplasmic reticulum membrane (GO:0030176)	2/142	0.44540386521127917	0.6616193494611855	0	0	1.3365986394557823	1.0810060223634297	ELOVL1;ZMPSTE24
9+2 motile cilium (GO:0097729)	1/57	0.4557140074354254	0.6616193494611855	0	0	1.6699390656736628	1.3123881499782104	ATP1A1
mitochondrial inner membrane (GO:0005743)	4/328	0.45973938173308565	0.6616193494611855	0	0	1.1552706552706553	0.8977556407847224	NDUFS5;NDUFA10;MRPL9;PPOX
SCF ubiquitin ligase complex (GO:0019005)	1/58	0.4614999165994689	0.6616193494611855	0	0	1.6405587428286357	1.26860044640899	CKS1B
filopodium (GO:0030175)	1/58	0.4614999165994689	0.6616193494611855	0	0	1.6405587428286357	1.26860044640899	GAP43
specific granule lumen (GO:0035580)	1/62	0.48403777740237824	0.675530944974923	0	0	1.532670344184601	1.1120938351652525	ILF2
endoplasmic reticulum membrane (GO:0005789)	8/712	0.48411362679932857	0.675530944974923	0	0	1.0630570409982174	0.7711794582005109	NOTCH2;ELOVL1;NRAS;COPA;MGST3;PROS1;CASQ1;HSD17B7
azurophil granule (GO:0042582)	2/155	0.49072063686302997	0.675530944974923	0	0	1.2222222222222223	0.8700758987599063	CAP1;CCT8
cytoplasmic stress granule (GO:0010494)	1/65	0.5003227851331916	0.675530944974923	0	0	1.4606042654028435	1.0114711100236111	PABPC4
endocytic vesicle membrane (GO:0030666)	2/158	0.5008465509097425	0.675530944974923	0	0	1.1985347985347985	0.8287334908789115	TFRC;FCGR1A
specific granule (GO:0042581)	2/160	0.5075253411423092	0.675530944974923	0	0	1.1832429174201327	0.802485565112686	RAP1A;ILF2
platelet alpha granule lumen (GO:0031093)	1/67	0.5108942103289588	0.675530944974923	0	0	1.4161999138302457	0.9511095734467568	PROS1
polymeric cytoskeletal fiber (GO:0099513)	3/256	0.5117400070140198	0.675530944974923	0	0	1.1083268717968116	0.742510932570225	DLG1;CCT8;RCSD1
motile cilium (GO:0031514)	1/68	0.5160961455181692	0.675530944974923	0	0	1.39499186531796	0.9227343914712242	ROPN1
membrane raft (GO:0045121)	2/163	0.5174343553278972	0.675530944974923	0	0	1.1610174504584443	0.764962599576718	ATP1A1;PLPP3
tertiary granule (GO:0070820)	2/164	0.5207079871609366	0.675530944974923	0	0	1.1537918871252204	0.7529252177607599	NRAS;ILF2
autophagosome (GO:0005776)	1/69	0.5212430130979344	0.675530944974923	0	0	1.3744075829383886	0.8954800186038447	SH3GLB1
nuclear lumen (GO:0031981)	8/745	0.535640914556484	0.6797611921211008	0	0	1.0137015457471998	0.6328450334517387	SF3B4;PLK3;JUN;TAF13;CDCA8;NEPRO;ILF2;MYSM1
actin filament (GO:0005884)	1/72	0.5363589813210594	0.6797611921211008	0	0	1.3161337694412922	0.8198876385631584	RCSD1
tertiary granule membrane (GO:0070821)	1/73	0.5412913196519876	0.6797611921211008	0	0	1.297788309636651	0.7965794294743186	NRAS
voltage-gated potassium channel complex (GO:0008076)	1/73	0.5412913196519876	0.6797611921211008	0	0	1.297788309636651	0.7965794294743186	KCNA3
mitochondrial membrane (GO:0031966)	5/469	0.5574112259405689	0.6946201430951705	0	0	1.0059553556555056	0.5879326439766365	TOMM70;NDUFS5;NDUFA10;MRPL9;PPOX
potassium channel complex (GO:0034705)	1/80	0.5743857592016209	0.7028867910015668	0	0	1.1823744675745396	0.6555723169303329	KCNA3
collagen-containing extracellular matrix (GO:0062023)	4/380	0.5749472298024338	0.7028867910015668	0	0	0.9928396072013094	0.5495139038086556	WNT2B;ADAMTSL4;ADAMTS1;P3H1
microtubule (GO:0005874)	2/182	0.5770613777975826	0.7028867910015668	0	0	1.0374603174603174	0.5704025755630528	DLG1;CCT8
lysosomal lumen (GO:0043202)	1/86	0.6008537673252351	0.7264053007961797	0	0	1.0985781990521326	0.5596197879679472	GBA
platelet alpha granule (GO:0031091)	1/90	0.6175823440020929	0.7398588043010705	0	0	1.048990894083817	0.5055536807975892	PROS1
specific granule membrane (GO:0035579)	1/91	0.6216542811405498	0.7398588043010705	0	0	1.0372827804107425	0.493094317398827	RAP1A
cell projection membrane (GO:0031253)	1/92	0.6256830628965843	0.7398588043010705	0	0	1.025831987917296	0.48102423708414155	GAP43
early endosome membrane (GO:0031901)	1/97	0.6451954083777899	0.7574033054869708	0	0	0.9721563981042654	0.42600092593201183	FCGR1A
nucleolus (GO:0005730)	7/733	0.6631912608088694	0.7729279442520637	0	0	0.8965531142914734	0.36820705942373155	SF3B4;PLK3;TAF13;CDCA8;NEPRO;ILF2;MYSM1
endosome membrane (GO:0010008)	3/325	0.6725503962031383	0.7781781813129938	0	0	0.8677523849148563	0.3442184816204622	RAP1A;TFRC;FCGR1A
lytic vacuole (GO:0000323)	2/219	0.6773032318835316	0.7781781813129938	0	0	0.8589422865920562	0.3346750094742917	GBA;DRAM2
microtubule cytoskeleton (GO:0015630)	3/331	0.684532750445473	0.7809458138884974	0	0	0.85161629128253	0.3227785759297752	IQCB1;DLG1;CCT8
organelle inner membrane (GO:0019866)	3/346	0.7130581609344242	0.8078001543452918	0	0	0.8137458674515603	0.27520257819343397	NDUFS5;NDUFA10;MRPL9
mitotic spindle (GO:0072686)	1/120	0.722691938958545	0.8130284313283631	0	0	0.7833446174678402	0.2544085820481373	IQCB1
mitochondrial outer membrane (GO:0005741)	1/126	0.739970853780667	0.8267260573273658	0	0	0.7455165876777251	0.2245082053829103	TOMM70
peroxisome (GO:0005777)	1/128	0.745488939620885	0.8271863576615299	0	0	0.7337015337537784	0.21549913210242969	SOD1
asymmetric synapse (GO:0032279)	1/133	0.75877955261501	0.8362060375757252	0	0	0.7057302886686773	0.19481260353846358	GAP43
cytoskeleton (GO:0005856)	5/600	0.7659525396466729	0.8362583683883542	0	0	0.7791580400276052	0.2077508584245109	IQCB1;TMOD4;CCT8;PHLDB2;CTTNBP2NL
early endosome (GO:0005769)	2/266	0.7759021708714444	0.8362583683883542	0	0	0.7043290043290044	0.17870857787361502	RAP1A;FCGR1A
lytic vacuole membrane (GO:0098852)	2/267	0.7776820522179352	0.8362583683883542	0	0	0.7016352201257862	0.1764174137819044	MCOLN3;GBA
organelle outer membrane (GO:0031968)	1/142	0.7809855779789173	0.8362583683883542	0	0	0.6603811636583644	0.16324529609096683	TOMM70
recycling endosome (GO:0055037)	1/145	0.7879257172421507	0.8362583683883542	0	0	0.6465244865718799	0.15410005596408288	TFRC
secretory granule membrane (GO:0030667)	2/274	0.7897995701445567	0.8362583683883542	0	0	0.6833333333333333	0.16125031749869723	NRAS;RAP1A
chromosome (GO:0005694)	1/160	0.8194769513600937	0.8620471825995791	0	0	0.5850845032638827	0.11648389243869342	JUN
actin cytoskeleton (GO:0015629)	2/316	0.8509842814715659	0.889415829667056	0	0	0.5906581740976645	0.09530956056843294	RCSD1;CTTNBP2NL
lysosomal membrane (GO:0005765)	2/330	0.8674823657598115	0.8941039894399768	0	0	0.5650406504065041	0.08032623255315378	MCOLN3;GBA
late endosome (GO:0005770)	1/189	0.8678293136147959	0.8941039894399768	0	0	0.49410103862055055	0.07004387537579478	RAP1A
spindle (GO:0005819)	1/192	0.8720273477254096	0.8941039894399768	0	0	0.4862658494826431	0.06658656780258486	IQCB1
lysosome (GO:0005764)	3/477	0.8842904934763114	0.8986274533202707	0	0	0.584882805402459	0.07192283843110561	MCOLN3;GBA;DRAM2
nuclear membrane (GO:0031965)	1/204	0.887533287229897	0.8986274533202707	0	0	0.4572409123806411	0.05455307105612747	CLCA2
cytoplasmic vesicle membrane (GO:0030659)	2/380	0.9136569535658594	0.9193318414762063	0	0	0.4890400604686319	0.04416036749204201	RAP1A;TFRC
intracellular non-membrane-bounded organelle (GO:0043232)	8/1158	0.9288573941588366	0.9288573941588366	0	0	0.6355669224211423	0.04690487486320539	SF3B4;PLK3;TMOD4;TAF13;CDCA8;NEPRO;ILF2;MYSM1
