Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
positive regulation of cellular protein catabolic process (GO:1903364)	2/19	0.016984722995280012	0.41928056529973895	0	0	11.076190476190476	45.14036063859922	FAF1;GBA
sphingosine metabolic process (GO:0006670)	2/19	0.016984722995280012	0.41928056529973895	0	0	11.076190476190476	45.14036063859922	GBA;PLPP3
regulation of heart contraction (GO:0008016)	4/93	0.01721985334890082	0.41928056529973895	0	0	4.256482281763181	17.28852129335718	ADORA3;GJA5;CASQ1;ATP1A1
protein localization to membrane (GO:0072657)	6/195	0.017929582263694684	0.41928056529973895	0	0	3.020342117429496	12.145711693180116	SH3GLB1;DLG1;RAP1A;ZDHHC23;PIP5K1A;F11R
cardiac ventricle development (GO:0003231)	2/20	0.018741724429248638	0.41928056529973895	0	0	10.46031746031746	41.6007137926925	HEYL;GJA5
energy reserve metabolic process (GO:0006112)	2/20	0.018741724429248638	0.41928056529973895	0	0	10.46031746031746	41.6007137926925	GSK3B;LEPR
regulation of potassium ion transmembrane transport (GO:1901379)	3/54	0.019598836301390365	0.41928056529973895	0	0	5.555023923444976	21.8439377314594	DLG1;KCNJ10;KCNN3
negative regulation of neuron death (GO:1901215)	4/98	0.02045910390626384	0.41928056529973895	0	0	4.029050736497545	15.670297090094449	GSK3B;GBA;CD200;SOD1
regulation of cardiac conduction (GO:1903779)	3/55	0.020571297051512002	0.41928056529973895	0	0	5.44792050055208	21.15895246221894	GJA5;CASQ1;ATP1A1
positive regulation of vascular associated smooth muscle cell proliferation (GO:1904707)	2/21	0.020571761150169877	0.41928056529973895	0	0	9.909273182957394	38.48599154099102	JUN;ADAMTS1
positive regulation of hydrolase activity (GO:0051345)	5/149	0.021404159495359353	0.41928056529973895	0	0	3.2950885668276975	12.666880638676497	GSK3B;RAP1A;F11R;EVI5;CD200
cellular response to osmotic stress (GO:0071470)	2/22	0.022473102781810455	0.41928056529973895	0	0	9.413333333333334	35.72770531271647	LRRC8D;RCSD1
glutathione derivative biosynthetic process (GO:1901687)	2/22	0.022473102781810455	0.41928056529973895	0	0	9.413333333333334	35.72770531271647	MGST3;AKR1A1
glutathione derivative metabolic process (GO:1901685)	2/22	0.022473102781810455	0.41928056529973895	0	0	9.413333333333334	35.72770531271647	MGST3;AKR1A1
heme biosynthetic process (GO:0006783)	2/22	0.022473102781810455	0.41928056529973895	0	0	9.413333333333334	35.72770531271647	UROD;PPOX
proteasomal ubiquitin-independent protein catabolic process (GO:0010499)	2/22	0.022473102781810455	0.41928056529973895	0	0	9.413333333333334	35.72770531271647	PSMB4;PSMB2
cellular response to chemical stress (GO:0062197)	4/101	0.022570674862149125	0.41928056529973895	0	0	3.9038461538461537	14.799885940644426	PRDX1;GPX7;LRRC8D;SOD1
receptor metabolic process (GO:0043112)	3/58	0.023645443585839112	0.41928056529973895	0	0	5.149978251413658	19.28453050111569	SH3GLB1;TFRC;ACKR3
chromatin remodeling (GO:0006338)	4/103	0.02404950766499891	0.41928056529973895	0	0	3.8245920745920747	14.256705284482539	DR1;MYSM1;GATAD2B;BRDT
negative regulation of neuron differentiation (GO:0045665)	2/24	0.02648291971629431	0.41928056529973895	0	0	8.556709956709957	31.071598319277047	GSK3B;NEPRO
porphyrin-containing compound biosynthetic process (GO:0006779)	2/24	0.02648291971629431	0.41928056529973895	0	0	8.556709956709957	31.071598319277047	UROD;PPOX
inorganic cation transmembrane transport (GO:0098662)	7/274	0.027211074716826135	0.41928056529973895	0	0	2.496519594409427	8.997784236118397	MCOLN3;KCNJ10;KCNA3;KCNN3;ATP1A1;SLC9C1;SLC39A1
regulation of cardiac muscle cell action potential (GO:0098901)	2/25	0.028588073542857733	0.41928056529973895	0	0	8.184265010351966	29.093144187565965	DLG1;GJA5
cardiac conduction system development (GO:0003161)	2/25	0.028588073542857733	0.41928056529973895	0	0	8.184265010351966	29.093144187565965	NOTCH2;GJA5
positive regulation of interleukin-2 production (GO:0032743)	2/26	0.030757888538507017	0.41928056529973895	0	0	7.8428571428571425	27.305760287227304	CD86;GLMN
regulation of cardiac muscle cell contraction (GO:0086004)	2/27	0.03299077125257199	0.41928056529973895	0	0	7.528761904761905	25.684577643925035	DLG1;GJA5
regulation of cell junction assembly (GO:1901888)	2/27	0.03299077125257199	0.41928056529973895	0	0	7.528761904761905	25.684577643925035	RAP1A;F11R
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	2/27	0.03299077125257199	0.41928056529973895	0	0	7.528761904761905	25.684577643925035	RNF168;EAF2
regulation of calcineurin-NFAT signaling cascade (GO:0070884)	2/28	0.03528515448069243	0.41928056529973895	0	0	7.238827838827839	24.208760954382097	GSK3B;RCAN1
glycogen metabolic process (GO:0005977)	2/28	0.03528515448069243	0.41928056529973895	0	0	7.238827838827839	24.208760954382097	GSK3B;AGL
canonical Wnt signaling pathway (GO:0060070)	3/68	0.035584677800012794	0.41928056529973895	0	0	4.3554655870445345	14.529136901632086	GSK3B;WNT2B;PLPP3
positive regulation of protein-containing complex assembly (GO:0031334)	4/118	0.036994798569065075	0.41928056529973895	0	0	3.318825910931174	10.942095866265083	SH3GLB1;GSK3B;TFRC;FAF1
establishment of endothelial barrier (GO:0061028)	2/29	0.03763949687856296	0.41928056529973895	0	0	6.970370370370371	22.86073298143197	RAP1A;F11R
hydrogen peroxide metabolic process (GO:0042743)	2/29	0.03763949687856296	0.41928056529973895	0	0	6.970370370370371	22.86073298143197	PRDX1;SOD1
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	3/70	0.03828157607245716	0.41928056529973895	0	0	4.22502320931229	13.785348862875857	ATG3;GAP43;EVI5
establishment of protein localization to membrane (GO:0090150)	3/70	0.03828157607245716	0.41928056529973895	0	0	4.22502320931229	13.785348862875857	ATG3;ZDHHC23;NECTIN3
positive regulation of cellular protein localization (GO:1903829)	3/71	0.039668089642533946	0.41928056529973895	0	0	4.162679425837321	13.433833184696812	GSK3B;TFRC;SLC5A3
positive regulation of B cell proliferation (GO:0030890)	2/30	0.040052282579158924	0.41928056529973895	0	0	6.72108843537415	21.625569921688047	VAV3;TFRC
potassium ion transport (GO:0006813)	4/122	0.04100745108503341	0.41928056529973895	0	0	3.205671447196871	10.238919394851616	KCNJ10;KCNA3;KCNN3;SLC9C1
regulation of anatomical structure morphogenesis (GO:0022603)	4/123	0.04204773588346913	0.41928056529973895	0	0	3.1785714285714284	10.072733094037211	GSK3B;ZMYM6;PHLDB2;PAK2
RNA processing (GO:0006396)	5/179	0.04220512904012796	0.41928056529973895	0	0	2.7228052640346494	8.618260045187137	SF3B4;SCNM1;PABPC4;ELAVL4;SRSF11
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	3/73	0.04251667680159684	0.41928056529973895	0	0	4.043335611756665	12.76828328535709	PSMB4;PSMB2;FCGR1A
regulation of developmental growth (GO:0048638)	2/31	0.042522020870896536	0.41928056529973895	0	0	6.488998357963875	20.49052554384947	GSK3B;SOD1
regulation of stress fiber assembly (GO:0051492)	3/74	0.043978503743113545	0.41928056529973895	0	0	3.986185052901139	12.453058617841393	F11R;PHLDB2;PAK2
sphingolipid biosynthetic process (GO:0030148)	3/74	0.043978503743113545	0.41928056529973895	0	0	3.986185052901139	12.453058617841393	ELOVL1;GBA;PLPP3
aortic valve morphogenesis (GO:0003180)	2/32	0.04504724578303899	0.41928056529973895	0	0	6.272380952380952	19.444653385019524	HEYL;TIE1
superoxide metabolic process (GO:0006801)	2/32	0.04504724578303899	0.41928056529973895	0	0	6.272380952380952	19.444653385019524	PRDX1;SOD1
protein K63-linked deubiquitination (GO:0070536)	2/32	0.04504724578303899	0.41928056529973895	0	0	6.272380952380952	19.444653385019524	USP16;OTUD7B
regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	3/75	0.04546517835084955	0.41928056529973895	0	0	3.930622009569378	12.14880014149193	PSMB4;PSMB2;ARNT
positive regulation of lymphocyte proliferation (GO:0050671)	3/75	0.04546517835084955	0.41928056529973895	0	0	3.930622009569378	12.14880014149193	CD86;VAV3;TFRC
actomyosin structure organization (GO:0031032)	3/76	0.04697656240826024	0.41928056529973895	0	0	3.8765812413973912	11.85499819058742	TMOD4;CASQ1;F11R
regulation of T cell proliferation (GO:0042129)	3/76	0.04697656240826024	0.41928056529973895	0	0	3.8765812413973912	11.85499819058742	CD86;TFRC;GLMN
antigen receptor-mediated signaling pathway (GO:0050851)	5/185	0.04744504815333233	0.41928056529973895	0	0	2.631239935587762	8.02050115271682	VAV3;PSMB4;PSMB2;NFKBIZ;PAK2
positive regulation of organelle organization (GO:0010638)	2/33	0.04762651579656032	0.41928056529973895	0	0	6.069738863287251	18.478504307405302	GSK3B;PFDN2
inorganic cation import across plasma membrane (GO:0098659)	3/77	0.04851251208048172	0.41928056529973895	0	0	3.8240010345273503	11.57117296163252	KCNJ10;ATP1A1;SLC9C1
regulation of primary metabolic process (GO:0080090)	4/130	0.04974508438266069	0.41928056529973895	0	0	3.000915750915751	9.005278905212778	ZFP69;PSMB4;PSMB2;NFYC
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	3/78	0.05007287812067332	0.41928056529973895	0	0	3.772822966507177	11.296872401991507	PSMB4;PSMB2;FCGR1A
regulation of transmembrane transport (GO:0034762)	2/34	0.05025841343735695	0.41928056529973895	0	0	5.879761904761905	17.583882566859184	KCNJ10;CTTNBP2NL
cellular response to hypoxia (GO:0071456)	4/131	0.05090389932161039	0.41928056529973895	0	0	2.9771350696547545	8.865359702863373	PLK3;PSMB4;PSMB2;ARNT
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	3/79	0.051657506076792356	0.41928056529973895	0	0	3.7229916897506925	11.031670272708539	FAF1;ADORA3;CD200
activation of protein kinase C activity (GO:1990051)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	CD86
negative regulation of cholesterol biosynthetic process (GO:0045541)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	SOD1
negative regulation of cholesterol metabolic process (GO:0090206)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	SOD1
auditory receptor cell morphogenesis (GO:0002093)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	SOD1
auditory receptor cell stereocilium organization (GO:0060088)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	SOD1
regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904259)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	PHLDB2
axon choice point recognition (GO:0016198)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	GAP43
negative regulation of histone H3-K27 methylation (GO:0061086)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	MTF2
beta-catenin destruction complex assembly (GO:1904885)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	GSK3B
regulation of cyclase activity (GO:0031279)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	CAP1
regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis (GO:2001270)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	PAK2
cell-cell adhesion mediated by integrin (GO:0033631)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	PLPP3
negative regulation of protein acetylation (GO:1901984)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	GSK3B
regulation of fever generation (GO:0031620)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	PTGER3
negative regulation of smooth muscle contraction (GO:0045986)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	SOD1
negative regulation of sterol biosynthetic process (GO:0106119)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	SOD1
negative regulation of T cell migration (GO:2000405)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	CD200
regulation of lyase activity (GO:0051339)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	CAP1
cyclic-GMP-AMP transmembrane import across plasma membrane (GO:0140361)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	LRRC8D
polyphosphate catabolic process (GO:0006798)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	BNIPL
positive regulation of 3'-UTR-mediated mRNA stabilization (GO:1905870)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	ELAVL4
positive regulation of action potential (GO:0045760)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	GBA
positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	PHLDB2
forebrain regionalization (GO:0021871)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	WNT2B
gastro-intestinal system smooth muscle contraction (GO:0014831)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	PTGER3
glucosylceramide metabolic process (GO:0006678)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	GBA
glucuronate catabolic process (GO:0006064)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	AKR1A1
glucuronate catabolic process to xylulose 5-phosphate (GO:0019640)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	AKR1A1
positive regulation of heat generation (GO:0031652)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	PTGER3
positive regulation of histone H3-K27 methylation (GO:0061087)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	MTF2
RNA phosphodiester bond hydrolysis, exonucleolytic (GO:0090503)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	TOE1
sulfide oxidation (GO:0019418)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	TSTD1
sulfide oxidation, using sulfide:quinone oxidoreductase (GO:0070221)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	TSTD1
maintenance of animal organ identity (GO:0048496)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	IQCB1
T cell extravasation (GO:0072683)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	F11R
positive regulation of store-operated calcium channel activity (GO:1901341)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	CASQ1
vesicle tethering to Golgi (GO:0099041)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	TBC1D23
xylulose 5-phosphate biosynthetic process (GO:1901159)	1/5	0.05189308685736502	0.41928056529973895	0	0	23.44075829383886	69.3511172071374	AKR1A1
negative regulation of T cell proliferation (GO:0042130)	2/35	0.052941544964424776	0.41928056529973895	0	0	5.701298701298701	16.75364764665349	CD86;GLMN
positive regulation of immunoglobulin production (GO:0002639)	2/35	0.052941544964424776	0.41928056529973895	0	0	5.701298701298701	16.75364764665349	CD86;TFRC
positive regulation of phosphorylation (GO:0042327)	6/253	0.053143248647969765	0.41928056529973895	0	0	2.304272630792815	6.7624968394668805	TFRC;LMO4;TIE1;GLMN;LEPR;ARNT
negative regulation of protein modification process (GO:0031400)	3/81	0.0548989048716547	0.41928056529973895	0	0	3.6271623113728375	10.526974902916463	GSK3B;P3H1;PLPP3
activation of adenylate cyclase activity (GO:0007190)	2/36	0.05567454002905605	0.41928056529973895	0	0	5.533333333333333	15.981552212648836	CAP1;ADORA3
negative regulation of cellular protein localization (GO:1903828)	2/36	0.05567454002905605	0.41928056529973895	0	0	5.533333333333333	15.981552212648836	GSK3B;OTUD7B
aortic valve development (GO:0003176)	2/36	0.05567454002905605	0.41928056529973895	0	0	5.533333333333333	15.981552212648836	HEYL;TIE1
regulation of microtubule-based process (GO:0032886)	2/36	0.05567454002905605	0.41928056529973895	0	0	5.533333333333333	15.981552212648836	GSK3B;PHLDB2
regulation of sodium ion transport (GO:0002028)	2/36	0.05567454002905605	0.41928056529973895	0	0	5.533333333333333	15.981552212648836	DLG1;ATP1A1
retina homeostasis (GO:0001895)	2/36	0.05567454002905605	0.41928056529973895	0	0	5.533333333333333	15.981552212648836	PRDX1;SOD1
regulation of gene expression, epigenetic (GO:0040029)	3/82	0.05655534230340686	0.41928056529973895	0	0	3.5810671673429835	10.286742961576017	MTF2;GLMN;CGGBP1
regulation of actin cytoskeleton reorganization (GO:2000249)	2/37	0.05845605132699761	0.41928056529973895	0	0	5.374965986394558	15.262108776206697	NOTCH2;F11R
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	2/37	0.05845605132699761	0.41928056529973895	0	0	5.374965986394558	15.262108776206697	PLK3;DLG1
regulation of microtubule cytoskeleton organization (GO:0070507)	2/37	0.05845605132699761	0.41928056529973895	0	0	5.374965986394558	15.262108776206697	GSK3B;PHLDB2
regulation of p38MAPK cascade (GO:1900744)	2/37	0.05845605132699761	0.41928056529973895	0	0	5.374965986394558	15.262108776206697	DLG1;GADD45A
regulation of vascular associated smooth muscle cell proliferation (GO:1904705)	2/37	0.05845605132699761	0.41928056529973895	0	0	5.374965986394558	15.262108776206697	JUN;ADAMTS1
vascular transport (GO:0010232)	3/84	0.059938825689026344	0.41928056529973895	0	0	3.4922913343965973	9.828812324574491	TFRC;LEPR;SLC5A3
ventricular septum development (GO:0003281)	2/38	0.06128475426582943	0.41928056529973895	0	0	5.2253968253968255	14.590479334052844	HEYL;GJA5
positive regulation of protein catabolic process (GO:0045732)	3/85	0.06166551169459264	0.41928056529973895	0	0	3.449527366087058	9.610488355999898	GSK3B;PLK3;FAF1
negative regulation of cellular response to hypoxia (GO:1900038)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	DDAH1
pyrimidine nucleotide-sugar transmembrane transport (GO:0090481)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	SLC35A3
regulation of 3'-UTR-mediated mRNA stabilization (GO:1905868)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	ELAVL4
negative regulation of glycogen biosynthetic process (GO:0045719)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	GSK3B
regulation of cellular response to hypoxia (GO:1900037)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	DDAH1
cellular hyperosmotic response (GO:0071474)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	RCSD1
negative regulation of transporter activity (GO:0032410)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	CTTNBP2NL
regulation of hormone biosynthetic process (GO:0046885)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	ARNT
regulation of membrane tubulation (GO:1903525)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	SH3GLB1
polyphosphate metabolic process (GO:0006797)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	BNIPL
galactolipid biosynthetic process (GO:0019375)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	B4GALT3
galactosylceramide biosynthetic process (GO:0006682)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	B4GALT3
regulation of translational elongation (GO:0006448)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	USP16
positive regulation of endothelial cell development (GO:1901552)	1/6	0.06194551081343659	0.41928056529973895	0	0	18.75165876777251	52.15774145416644	F11R
