Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Fc receptor mediated stimulatory signaling pathway (GO:0002431)	1/74	0.05058827191294091	0.0944439898988868	0	0	20.98314014752371	62.6144353100612	CD247
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	1/77	0.05258813073915288	0.0944439898988868	0	0	20.15182186234818	59.35245231348692	PIAS3
cholesterol metabolic process (GO:0008203)	1/77	0.05258813073915288	0.0944439898988868	0	0	20.15182186234818	59.35245231348692	HSD17B7
toll-like receptor signaling pathway (GO:0002224)	1/91	0.061869192229165065	0.10888977832333052	0	0	17.005128205128205	47.32073015810725	CTSK
regulation of kinase activity (GO:0043549)	1/94	0.0638469754894786	0.11016733025635524	0	0	16.45409429280397	45.269591284815306	LMO4
steroid metabolic process (GO:0008202)	1/104	0.07041165916963193	0.11571765155030898	0	0	14.849141150112024	39.400657913218666	HSD17B7
cellular response to peptide hormone stimulus (GO:0071375)	1/106	0.07171945564755952	0.11571765155030898	0	0	14.564835164835165	38.37824191326997	PRKACB
peptidyl-lysine modification (GO:0018205)	1/106	0.07171945564755952	0.11571765155030898	0	0	14.564835164835165	38.37824191326997	PIAS3
protein-containing complex subunit organization (GO:0043933)	1/112	0.07563260165457579	0.11571765155030898	0	0	13.773388773388774	35.561069658685284	CD247
positive regulation of kinase activity (GO:0033674)	1/114	0.07693357604458174	0.11571765155030898	0	0	13.528250510551395	34.697431128919675	LMO4
activation of protein kinase activity (GO:0032147)	1/114	0.07693357604458174	0.11571765155030898	0	0	13.528250510551395	34.697431128919675	PRKACB
cellular response to lectin (GO:1990858)	1/115	0.07758342547122989	0.11571765155030898	0	0	13.408906882591094	34.278549183883314	PRKACB
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	1/115	0.07758342547122989	0.11571765155030898	0	0	13.408906882591094	34.278549183883314	PRKACB
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	1/119	0.0801785773482284	0.11759524677740166	0	0	12.951760104302478	32.683752572491365	PRKACB
regulation of cell motility (GO:2000145)	1/133	0.08920831552654583	0.12869396338255792	0	0	11.56993006993007	27.961987399777197	LMO4
positive regulation of transferase activity (GO:0051347)	1/148	0.09879164917820933	0.14022040528520036	0	0	10.381475667189953	24.030439828110733	LMO4
T cell receptor signaling pathway (GO:0050852)	1/158	0.10512842873384214	0.1468460591837795	0	0	9.71533561979422	21.884498286895393	CD247
adenylate cyclase-modulating G protein-coupled receptor signaling pathway (GO:0007188)	1/165	0.10953952979240406	0.15061685346455558	0	0	9.297373358348969	20.560860328803205	PRKACB
regulation of immune response (GO:0050776)	1/179	0.11830122462385118	0.16016165795229084	0	0	8.560069144338808	18.27164868713807	CD247
antigen receptor-mediated signaling pathway (GO:0050851)	1/185	0.12203167400444613	0.16270889867259483	0	0	8.278428093645484	17.413463595089883	CD247
negative regulation of macromolecule metabolic process (GO:0010605)	1/194	0.12759987638666667	0.16759386749293534	0	0	7.888800318852132	16.241902897594844	ZNF148
anterograde trans-synaptic signaling (GO:0098916)	1/244	0.15794184294625652	0.20293305053785488	0	0	6.249762583095916	11.534114317441961	PRKACB
cellular protein modification process (GO:0006464)	2/1025	0.15911796008081805	0.20293305053785488	0	0	3.089442815249267	5.678734078813839	CD247;PRKACB
positive regulation of phosphorylation (GO:0042327)	1/253	0.1632982053052164	0.20528917238370062	0	0	6.023809523809524	10.916210693256447	LMO4
cellular component assembly (GO:0022607)	1/261	0.1680328383365897	0.20826605314957594	0	0	5.836094674556213	10.409234255697912	CD247
protein-containing complex assembly (GO:0065003)	1/267	0.17156747363839753	0.20969357889137477	0	0	5.702718334297281	10.052630169184962	CD247
proteolysis (GO:0006508)	1/287	0.1832491368439844	0.22090306907220034	0	0	5.2985476062399135	8.991151257470962	CTSK
extracellular matrix organization (GO:0030198)	1/300	0.19075999588431108	0.22684972483539698	0	0	5.064831489580653	8.391104906281402	CTSK
chemical synaptic transmission (GO:0007268)	1/306	0.19420486941267293	0.22786704677753625	0	0	4.963682219419924	8.134689154696247	PRKACB
negative regulation of gene expression (GO:0010629)	1/322	0.2033247411502647	0.2354286476476749	0	0	4.712437095614666	7.506680761919667	ZNF148
phosphorylation (GO:0016310)	1/400	0.24642760797141816	0.2798836216815253	0	0	3.776171197223829	5.289233936920179	PRKACB
regulation of cell migration (GO:0030334)	1/408	0.25072374524264	0.2798836216815253	0	0	3.7004347004347005	5.119194547515903	LMO4
protein modification by small protein conjugation (GO:0032446)	1/409	0.2512591603731875	0.2798836216815253	0	0	3.6911764705882355	5.098512656327252	PIAS3
organelle assembly (GO:0070925)	1/425	0.2597776309910175	0.2857553940901193	0	0	3.5489840348330914	4.783779492440126	UBAP2L
negative regulation of nucleic acid-templated transcription (GO:1903507)	1/464	0.28016584022947394	0.3043777029653544	0	0	3.243562053497259	4.127022612046882	ZNF148
protein phosphorylation (GO:0006468)	1/496	0.29650384248840783	0.3181992455973157	0	0	3.028904428904429	3.6822242760391597	PRKACB
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	1/547	0.3218324299342974	0.341219925713472	0	0	2.738799661876585	3.1050436550760434	ZNF148
negative regulation of transcription by RNA polymerase II (GO:0000122)	1/684	0.3857414500028494	0.40411009047917557	0	0	2.1740060817659645	2.070932002350923	ZNF148
regulation of transcription by RNA polymerase II (GO:0006357)	2/2206	0.46736904046443895	0.4838644183631839	0	0	1.3446763460375075	1.0228093673700134	PIAS3;ZNF148
regulation of transcription, DNA-templated (GO:0006355)	2/2244	0.4767143632264338	0.48780074376658344	0	0	1.319060362771335	0.977209759665279	PIAS3;ZNF148
negative regulation of transcription, DNA-templated (GO:0045892)	1/948	0.49341739731347506	0.4990888616504116	0	0	1.5465031272845422	1.092449523704736	ZNF148
regulation of gene expression (GO:0010468)	1/1079	0.5400769474212881	0.5400769474212881	0	0	1.3492222063650634	0.8311797785402338	ZNF148
