Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/6	0.042434814389666786	0.23132335876515778	0	0	27.763636363636362	87.72715392092086	PRKACB
P-type sodium transporter activity (GO:0008554)	1/6	0.042434814389666786	0.23132335876515778	0	0	27.763636363636362	87.72715392092086	ATP1A1
P-type sodium:potassium-exchanging transporter activity (GO:0005391)	1/6	0.042434814389666786	0.23132335876515778	0	0	27.763636363636362	87.72715392092086	ATP1A1
gap junction channel activity involved in cell communication by electrical coupling (GO:1903763)	1/6	0.042434814389666786	0.23132335876515778	0	0	27.763636363636362	87.72715392092086	GJA5
gap junction hemi-channel activity (GO:0055077)	1/6	0.042434814389666786	0.23132335876515778	0	0	27.763636363636362	87.72715392092086	GJA5
ubiquitin protein ligase binding (GO:0031625)	5/265	0.042978777276349564	0.23132335876515778	0	0	2.7111234089651357	8.532037770708307	GSK3B;JUN;BCL10;PRKACB;SMG5
GTP binding (GO:0005525)	4/189	0.04792936808876384	0.23132335876515778	0	0	3.037992277992278	9.229502110455964	NRAS;RIT1;RAP1A;GNAT2
purine ribonucleoside triphosphate binding (GO:0035639)	7/460	0.04904141918909753	0.23132335876515778	0	0	2.188508080759253	6.598548935039814	NRAS;RIT1;RAP1A;GNAT2;PMVK;ATP1A1;PRKACB
sphingosine-1-phosphate phosphatase activity (GO:0042392)	1/7	0.04933133513066033	0.23132335876515778	0	0	23.135198135198134	69.6183410331835	PLPP3
voltage-gated channel activity (GO:0022832)	1/7	0.04933133513066033	0.23132335876515778	0	0	23.135198135198134	69.6183410331835	KCNA3
P-type potassium transmembrane transporter activity (GO:0008556)	1/7	0.04933133513066033	0.23132335876515778	0	0	23.135198135198134	69.6183410331835	ATP1A1
phosphatidylinositol phosphate 4-phosphatase activity (GO:0034596)	1/7	0.04933133513066033	0.23132335876515778	0	0	23.135198135198134	69.6183410331835	SYNJ1
phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity (GO:0004439)	1/7	0.04933133513066033	0.23132335876515778	0	0	23.135198135198134	69.6183410331835	SYNJ1
fatty acid elongase activity (GO:0009922)	1/7	0.04933133513066033	0.23132335876515778	0	0	23.135198135198134	69.6183410331835	ELOVL1
glucose:sodium symporter activity (GO:0005412)	1/7	0.04933133513066033	0.23132335876515778	0	0	23.135198135198134	69.6183410331835	SLC5A3
polyubiquitin modification-dependent protein binding (GO:0031593)	2/51	0.05218787531987497	0.23132335876515778	0	0	5.6933026731819485	16.811782412026876	OTUD7B;DZIP3
ubiquitin-like protein ligase binding (GO:0044389)	5/282	0.053479470453709294	0.23132335876515778	0	0	2.542529153572449	7.445688387110929	GSK3B;JUN;BCL10;PRKACB;SMG5
protease binding (GO:0002020)	3/118	0.053647998770536144	0.23132335876515778	0	0	3.652358926919519	10.684286154571055	GSK3B;ADAMTSL4;BCL10
aryl hydrocarbon receptor binding (GO:0017162)	1/8	0.05617852998582404	0.23132335876515778	0	0	19.829170829170828	57.0925576041236	ARNT
mitogen-activated protein kinase kinase binding (GO:0031434)	1/8	0.05617852998582404	0.23132335876515778	0	0	19.829170829170828	57.0925576041236	DLG1
phosphatidylinositol phosphate 5-phosphatase activity (GO:0034595)	1/8	0.05617852998582404	0.23132335876515778	0	0	19.829170829170828	57.0925576041236	SYNJ1
estradiol 17-beta-dehydrogenase activity (GO:0004303)	1/8	0.05617852998582404	0.23132335876515778	0	0	19.829170829170828	57.0925576041236	HSD17B7
protein kinase B binding (GO:0043422)	1/8	0.05617852998582404	0.23132335876515778	0	0	19.829170829170828	57.0925576041236	BCL10
flavin adenine dinucleotide binding (GO:0050660)	2/55	0.059673596856796636	0.23242113275929147	0	0	5.2625564709008765	14.834439509742873	DPYD;MMACHC
phosphatidylinositol-4,5-bisphosphate phosphatase activity (GO:0106019)	1/9	0.06297674899709044	0.23242113275929147	0	0	17.34965034965035	47.97160424211999	SYNJ1
potassium ion binding (GO:0030955)	1/9	0.06297674899709044	0.23242113275929147	0	0	17.34965034965035	47.97160424211999	ATP1A1
guanylate kinase activity (GO:0004385)	1/9	0.06297674899709044	0.23242113275929147	0	0	17.34965034965035	47.97160424211999	DLG1
DNA-binding transcription factor binding (GO:0140297)	4/208	0.0636763775485093	0.23242113275929147	0	0	2.7523809523809524	7.5798964706778795	GSK3B;JUN;TAL1;GABPA
transcription regulatory region nucleic acid binding (GO:0001067)	4/212	0.06729921493493878	0.23242113275929147	0	0	2.698901098901099	7.283272608525901	JUN;TAL1;ZBTB20;GABPA
guanyl ribonucleotide binding (GO:0032561)	4/214	0.0691501242770506	0.23242113275929147	0	0	2.672925170068027	7.140653901127746	NRAS;RIT1;RAP1A;GNAT2
histone methyltransferase activity (H3-K9 specific) (GO:0046974)	1/10	0.06972633982778743	0.23242113275929147	0	0	15.421134421134422	41.069212505400955	ASH1L
cAMP response element binding (GO:0035497)	1/10	0.06972633982778743	0.23242113275929147	0	0	15.421134421134422	41.069212505400955	JUN
cyclin-dependent protein serine/threonine kinase inhibitor activity (GO:0004861)	1/10	0.06972633982778743	0.23242113275929147	0	0	15.421134421134422	41.069212505400955	CDKN2C
fatty acid synthase activity (GO:0004312)	1/10	0.06972633982778743	0.23242113275929147	0	0	15.421134421134422	41.069212505400955	ELOVL1
prostaglandin receptor activity (GO:0004955)	1/10	0.06972633982778743	0.23242113275929147	0	0	15.421134421134422	41.069212505400955	PTGFR
GTPase activity (GO:0003924)	4/216	0.0710271927078393	0.2330579760725977	0	0	2.6474393530997307	7.001662946757414	NRAS;RIT1;RAP1A;GNAT2
protein kinase binding (GO:0019901)	7/506	0.0736041770652503	0.23602655920173826	0	0	1.982051694630136	5.171278913540759	IFNAR2;GSK3B;DLG1;CDKN2C;TFRC;BCL10;CD247
histone methyltransferase activity (H3-K36 specific) (GO:0046975)	1/11	0.07642764774151524	0.23602655920173826	0	0	13.878321678321678	35.68686578929854	ASH1L
carbohydrate kinase activity (GO:0019200)	1/11	0.07642764774151524	0.23602655920173826	0	0	13.878321678321678	35.68686578929854	FGGY
galactosyltransferase activity (GO:0008378)	1/11	0.07642764774151524	0.23602655920173826	0	0	13.878321678321678	35.68686578929854	B4GALT3
RNA stem-loop binding (GO:0035613)	1/12	0.08308101560487012	0.24460031970356572	0	0	12.616020343293071	31.387889738679515	CSDE1
carbohydrate:cation symporter activity (GO:0005402)	1/12	0.08308101560487012	0.24460031970356572	0	0	12.616020343293071	31.387889738679515	SLC5A3
dynactin binding (GO:0034452)	1/12	0.08308101560487012	0.24460031970356572	0	0	12.616020343293071	31.387889738679515	GSK3B
alkali metal ion binding (GO:0031420)	1/13	0.08968678389130744	0.24460031970356572	0	0	11.564102564102564	27.886045327020618	ATP1A1
SUMO binding (GO:0032183)	1/13	0.08968678389130744	0.24460031970356572	0	0	11.564102564102564	27.886045327020618	SERBP1
microtubule minus-end binding (GO:0051011)	1/13	0.08968678389130744	0.24460031970356572	0	0	11.564102564102564	27.886045327020618	MACF1
phosphatidate phosphatase activity (GO:0008195)	1/13	0.08968678389130744	0.24460031970356572	0	0	11.564102564102564	27.886045327020618	PLPP3
phosphatidylinositol phosphate kinase activity (GO:0016307)	1/13	0.08968678389130744	0.24460031970356572	0	0	11.564102564102564	27.886045327020618	PIP5K1A
protein kinase A catalytic subunit binding (GO:0034236)	1/13	0.08968678389130744	0.24460031970356572	0	0	11.564102564102564	27.886045327020618	GSK3B
lipid phosphatase activity (GO:0042577)	1/14	0.0962452906927208	0.25386991842188444	0	0	10.674018289402905	24.9863315899439	PLPP3
phosphotransferase activity, alcohol group as acceptor (GO:0016773)	2/75	0.10176406622141101	0.25386991842188444	0	0	3.816901408450704	8.721994619144347	FGGY;PKLR
transcription cis-regulatory region binding (GO:0000976)	7/549	0.10214675948215306	0.25386991842188444	0	0	1.8207503972849948	4.153759234917202	JUN;ZFP69;TAL1;MTF1;ZBTB20;ARNT;GABPA
Lys48-specific deubiquitinase activity (GO:1990380)	1/15	0.10275687174219132	0.25386991842188444	0	0	9.91108891108891	22.55158813317602	OTUD7B
phosphatidylinositol-3-phosphatase activity (GO:0004438)	1/15	0.10275687174219132	0.25386991842188444	0	0	9.91108891108891	22.55158813317602	SYNJ1
G protein-coupled photoreceptor activity (GO:0008020)	1/15	0.10275687174219132	0.25386991842188444	0	0	9.91108891108891	22.55158813317602	GNAT2
heparan sulfate sulfotransferase activity (GO:0034483)	1/15	0.10275687174219132	0.25386991842188444	0	0	9.91108891108891	22.55158813317602	HS2ST1
hexose transmembrane transporter activity (GO:0015149)	1/15	0.10275687174219132	0.25386991842188444	0	0	9.91108891108891	22.55158813317602	SLC5A3
transmembrane receptor protein phosphatase activity (GO:0019198)	1/16	0.10922186039672545	0.25771450205968927	0	0	9.24988344988345	20.482701866982715	PTPRF
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	1/16	0.10922186039672545	0.25771450205968927	0	0	9.24988344988345	20.482701866982715	PTPRF
CARD domain binding (GO:0050700)	1/16	0.10922186039672545	0.25771450205968927	0	0	9.24988344988345	20.482701866982715	BCL10
voltage-gated ion channel activity (GO:0005244)	1/16	0.10922186039672545	0.25771450205968927	0	0	9.24988344988345	20.482701866982715	KCNA3
phosphatase activity (GO:0016791)	2/79	0.11095264971260574	0.25888951599608007	0	0	3.6178891531004207	7.9544783099783825	ACP6;PLPP3
intracellular calcium activated chloride channel activity (GO:0005229)	1/17	0.11564058767870697	0.26112390766159643	0	0	8.671328671328672	18.706382287067274	CLCA2
intracellular chloride channel activity (GO:0061778)	1/17	0.11564058767870697	0.26112390766159643	0	0	8.671328671328672	18.706382287067274	CLCA2
phosphatidylinositol monophosphate phosphatase activity (GO:0052744)	1/17	0.11564058767870697	0.26112390766159643	0	0	8.671328671328672	18.706382287067274	SYNJ1
cadherin binding involved in cell-cell adhesion (GO:0098641)	1/18	0.12201338230456223	0.2669042737912299	0	0	8.160839160839162	17.167341601168975	CNN3
neuropeptide receptor binding (GO:0071855)	1/18	0.12201338230456223	0.2669042737912299	0	0	8.160839160839162	17.167341601168975	PRLH
oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor (GO:0016628)	1/18	0.12201338230456223	0.2669042737912299	0	0	8.160839160839162	17.167341601168975	DPYD
mRNA 3'-UTR binding (GO:0003730)	2/85	0.12511905245069815	0.27087629912006816	0	0	3.3553368403190227	6.974032644350725	PABPC4;SERBP1
R-SMAD binding (GO:0070412)	1/19	0.12834057064036772	0.2732819711845097	0	0	7.707070707070707	15.823139012008209	JUN
cytokine receptor activity (GO:0004896)	2/88	0.13235755007868868	0.2732819711845097	0	0	3.2377988863413036	6.547633311872552	IFNAR2;IFNAR1
tau-protein kinase activity (GO:0050321)	1/20	0.1346224767664678	0.2732819711845097	0	0	7.301067353698933	14.640690814421307	GSK3B
zinc ion transmembrane transporter activity (GO:0005385)	1/20	0.1346224767664678	0.2732819711845097	0	0	7.301067353698933	14.640690814421307	SLC39A1
nucleoside monophosphate kinase activity (GO:0050145)	1/20	0.1346224767664678	0.2732819711845097	0	0	7.301067353698933	14.640690814421307	DLG1
actin binding (GO:0003779)	3/177	0.1356920440789451	0.2732819711845097	0	0	2.4067009048667156	4.807065790805147	MACF1;MLPH;CAPZA1
RNA binding (GO:0003723)	14/1406	0.13587714291328934	0.2732819711845097	0	0	1.4284703801945182	2.8512328248107446	SF3A3;MACF1;JUN;TFRC;PABPC4;ISG20L2;SMG5;SON;PRPF3;CSDE1;SERBP1;PPIE;UBAP2L;DZIP3
steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0033764)	1/21	0.14085942250239014	0.2732819711845097	0	0	6.9356643356643355	13.593852781664756	HSD17B7
glucose transmembrane transporter activity (GO:0005355)	1/21	0.14085942250239014	0.2732819711845097	0	0	6.9356643356643355	13.593852781664756	SLC5A3
pyridoxal phosphate binding (GO:0030170)	1/21	0.14085942250239014	0.2732819711845097	0	0	6.9356643356643355	13.593852781664756	CTH
nucleoside-triphosphatase activity (GO:0017111)	4/278	0.141233116484349	0.2732819711845097	0	0	2.0419186652763295	3.996736115547388	NRAS;RIT1;RAP1A;GNAT2
histone deacetylase binding (GO:0042826)	2/93	0.14462566528162107	0.2732819711845097	0	0	3.0591239746169325	5.915141981536161	TAL1;SMG5
K63-linked polyubiquitin modification-dependent protein binding (GO:0070530)	1/22	0.14705172735166475	0.2732819711845097	0	0	6.605061605061605	12.661710673988173	OTUD7B
TBP-class protein binding (GO:0017025)	1/22	0.14705172735166475	0.2732819711845097	0	0	6.605061605061605	12.661710673988173	TAF13
telomerase RNA binding (GO:0070034)	1/22	0.14705172735166475	0.2732819711845097	0	0	6.605061605061605	12.661710673988173	SMG5
poly(U) RNA binding (GO:0008266)	1/22	0.14705172735166475	0.2732819711845097	0	0	6.605061605061605	12.661710673988173	PABPC4
protein heterodimerization activity (GO:0046982)	3/188	0.1541133096948652	0.2838929389115938	0	0	2.2623346751006324	4.230717803187947	GADD45A;ARNT;ATP1A1
phosphotransferase activity, phosphate group as acceptor (GO:0016776)	1/24	0.15930368135572992	0.2883945955577869	0	0	6.030100334448161	11.076950313772782	PMVK
gap junction channel activity (GO:0005243)	1/24	0.15930368135572992	0.2883945955577869	0	0	6.030100334448161	11.076950313772782	GJA5
wide pore channel activity (GO:0022829)	1/25	0.16536395835057233	0.290241762525701	0	0	5.778554778554779	10.399124313170919	GJA5
FAD binding (GO:0071949)	1/25	0.16536395835057233	0.290241762525701	0	0	5.778554778554779	10.399124313170919	MMACHC
poly-pyrimidine tract binding (GO:0008187)	1/25	0.16536395835057233	0.290241762525701	0	0	5.778554778554779	10.399124313170919	PABPC4
ion gated channel activity (GO:0022839)	1/26	0.17138085025327107	0.290241762525701	0	0	5.547132867132867	9.784404634118642	CLCA2
NAD+ ADP-ribosyltransferase activity (GO:0003950)	1/26	0.17138085025327107	0.290241762525701	0	0	5.547132867132867	9.784404634118642	PARP14
neuropeptide hormone activity (GO:0005184)	1/26	0.17138085025327107	0.290241762525701	0	0	5.547132867132867	9.784404634118642	PRLH
phosphatidylinositol-4-phosphate binding (GO:0070273)	1/26	0.17138085025327107	0.290241762525701	0	0	5.547132867132867	9.784404634118642	GOLPH3L
general transcription initiation factor binding (GO:0140296)	1/26	0.17138085025327107	0.290241762525701	0	0	5.547132867132867	9.784404634118642	TAF13
protein homodimerization activity (GO:0042803)	7/636	0.17548548019778779	0.29481560673228346	0	0	1.5618465180508976	2.7179237073433313	SH3GLB1;TFRC;GADD45A;DPYD;ARNT;F11R;MMACHC
glutathione transferase activity (GO:0004364)	1/27	0.17735466547880577	0.29559110913134296	0	0	5.3335126412049485	9.22486368618758	MGST3
transcription corepressor binding (GO:0001222)	1/29	0.18917428872059963	0.31026020892048845	0	0	4.952047952047952	8.245588322597563	MTF2
endopeptidase activity (GO:0004175)	4/315	0.19245178591020976	0.31026020892048845	0	0	1.795590261828204	2.958970465020542	USP16;ADAMTSL4;CTSK;USP40
kinase activity (GO:0016301)	2/112	0.19305046597879033	0.31026020892048845	0	0	2.5282970550576183	4.1585522054865	GSK3B;PMVK
solute:sodium symporter activity (GO:0015370)	1/30	0.1950207027500213	0.31026020892048845	0	0	4.781046539667229	7.8153356133463845	SLC5A3
transition metal ion transmembrane transporter activity (GO:0046915)	1/30	0.1950207027500213	0.31026020892048845	0	0	4.781046539667229	7.8153356133463845	SLC39A1
protein serine/threonine kinase inhibitor activity (GO:0030291)	1/30	0.1950207027500213	0.31026020892048845	0	0	4.781046539667229	7.8153356133463845	CDKN2C
phosphatase binding (GO:0019902)	2/114	0.1982721126782054	0.3130612305445349	0	0	2.482897384305835	4.01761321628425	DLG1;DZIP3
kinase activator activity (GO:0019209)	1/31	0.2008252521700935	0.3147261414605943	0	0	4.621445221445222	7.418899095679858	BCL10
telomeric DNA binding (GO:0042162)	1/33	0.21230994594447097	0.32783153417896255	0	0	4.3321678321678325	6.71359541905614	SMG5
delayed rectifier potassium channel activity (GO:0005251)	1/33	0.21230994594447097	0.32783153417896255	0	0	4.3321678321678325	6.71359541905614	KCNA3
metallopeptidase activity (GO:0008237)	2/121	0.21667325175323596	0.3321268822494858	0	0	2.3360160965794767	3.5726208195776907	ADAMTSL4;MYSM1
protein phosphatase binding (GO:0019903)	2/123	0.22196033562217377	0.3377657281206992	0	0	2.2971714585030845	3.4578324566114262	SMG5;CTTNBP2NL
catalytic activity, acting on a tRNA (GO:0140101)	1/35	0.22363072641172957	0.3378593708378648	0	0	4.076923076923077	6.106248761885597	TRIT1
NADP binding (GO:0050661)	1/36	0.2292303764866502	0.3438455647299753	0	0	3.96023976023976	5.833543143716861	DPYD
pentosyltransferase activity (GO:0016763)	1/38	0.2403096329087057	0.3579079639065829	0	0	3.7457947457947456	5.340855472423136	PARP14
sequence-specific DNA binding (GO:0043565)	7/707	0.24816122008967795	0.3638513919812428	0	0	1.3982481751824818	1.9487058508642445	JUN;MTF1;ZBTB20;ARNT;ZNF148;SMG5;GABPA
sulfotransferase activity (GO:0008146)	1/40	0.25123072303466765	0.3638513919812428	0	0	3.5533440918056303	4.908531064512407	HS2ST1
tau protein binding (GO:0048156)	1/40	0.25123072303466765	0.3638513919812428	0	0	3.5533440918056303	4.908531064512407	GSK3B
proton transmembrane transporter activity (GO:0015078)	1/40	0.25123072303466765	0.3638513919812428	0	0	3.5533440918056303	4.908531064512407	UQCRH
E-box binding (GO:0070888)	1/41	0.2566326577063544	0.3691291651940714	0	0	3.4643356643356644	4.711876070054164	TAL1
active ion transmembrane transporter activity (GO:0022853)	1/42	0.26199588921712913	0.3717509238891697	0	0	3.3796691113764283	4.526818251920698	UQCRH
cell-cell adhesion mediator activity (GO:0098632)	1/42	0.26199588921712913	0.3717509238891697	0	0	3.3796691113764283	4.526818251920698	CNN3
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	1/44	0.2726073423089052	0.3842116905024838	0	0	3.2221499430801757	4.187901828893524	CDKN2C
G protein-coupled receptor binding (GO:0001664)	2/143	0.2751941441291437	0.38527180178080117	0	0	1.9693337328938167	2.5409888798569593	GNAT2;S100A14
histone-lysine N-methyltransferase activity (GO:0018024)	1/45	0.2778561088076697	0.38642240297755387	0	0	3.1487603305785123	4.032465879553972	ASH1L
ribosome binding (GO:0043022)	1/48	0.2933777972902192	0.40123325495572826	0	0	2.9473292664782025	3.614292460748964	SERBP1
cation transmembrane transporter activity (GO:0008324)	1/48	0.2933777972902192	0.40123325495572826	0	0	2.9473292664782025	3.614292460748964	SLC39A1
mRNA binding (GO:0003729)	3/263	0.2942377203008674	0.40123325495572826	0	0	1.6036006546644845	1.9617925485085772	PABPC4;SERBP1;PPIE
exonuclease activity (GO:0004527)	1/49	0.2984777090044541	0.4043891541350668	0	0	2.885780885780886	3.4890823117534304	ISG20L2
methyltransferase activity (GO:0008168)	1/50	0.30354106685611854	0.4060103442024515	0	0	2.826744683887541	3.370153465117457	NSUN4
chemokine receptor binding (GO:0042379)	1/50	0.30354106685611854	0.4060103442024515	0	0	2.826744683887541	3.370153465117457	S100A14
inorganic cation transmembrane transporter activity (GO:0022890)	1/51	0.30856813091166224	0.4101221993129688	0	0	2.77006993006993	3.2570831662047954	SLC39A1
transcription coregulator binding (GO:0001221)	1/53	0.31851440938712056	0.4154535774614616	0	0	2.663259817105971	3.04700243535845	MTF2
nuclear receptor coactivator activity (GO:0030374)	1/53	0.31851440938712056	0.4154535774614616	0	0	2.663259817105971	3.04700243535845	DCAF6
phosphoric ester hydrolase activity (GO:0042578)	1/53	0.31851440938712056	0.4154535774614616	0	0	2.663259817105971	3.04700243535845	ACP6
ATP binding (GO:0005524)	3/278	0.3237411217180351	0.41966441704189733	0	0	1.5149709864603482	1.7086010789661255	PMVK;ATP1A1;PRKACB
myosin binding (GO:0017022)	1/56	0.3331680235365272	0.4292348769489	0	0	2.5176096630642086	2.767125780237794	MLPH
hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides (GO:0016811)	1/57	0.33798268691525163	0.4327827088548954	0	0	2.4725274725274726	2.6821004018124146	NIT2
oxidoreduction-driven active transmembrane transporter activity (GO:0015453)	1/58	0.34276282700982597	0.4362435980125058	0	0	2.4290271132376398	2.6007995000167647	UQCRH
sterol binding (GO:0032934)	1/60	0.35222051912821756	0.44291203004147117	0	0	2.346450160009482	2.448515637833965	OSBPL9
nuclease activity (GO:0004518)	1/60	0.35222051912821756	0.44291203004147117	0	0	2.346450160009482	2.448515637833965	ISG20L2
SH3 domain binding (GO:0017124)	1/62	0.36154304567924456	0.44925467214580683	0	0	2.26928808896022	2.3087150843800868	SYNJ1
protein serine/threonine phosphatase activity (GO:0004722)	1/62	0.36154304567924456	0.44925467214580683	0	0	2.26928808896022	2.3087150843800868	LRRC39
methylation-dependent protein binding (GO:0140034)	1/63	0.3661542224291939	0.44966308017620304	0	0	2.232573877735168	2.243068451977774	MTF2
PDZ domain binding (GO:0030165)	1/63	0.3661542224291939	0.44966308017620304	0	0	2.232573877735168	2.243068451977774	F11R
chloride channel activity (GO:0005254)	1/64	0.37073232504875286	0.4526383038385936	0	0	2.197025197025197	2.180053117187464	CLCA2
adenyl ribonucleotide binding (GO:0032559)	3/306	0.3787426535280891	0.4597454175774492	0	0	1.3730075135173092	1.3330506868101315	PMVK;ATP1A1;PRKACB
anion channel activity (GO:0005253)	1/68	0.38871868117706626	0.4664624174124795	0	0	2.0654420206659014	1.9516348881046108	CLCA2
methylated histone binding (GO:0035064)	1/68	0.38871868117706626	0.4664624174124795	0	0	2.0654420206659014	1.9516348881046108	MTF2
protein tyrosine kinase binding (GO:1990782)	1/72	0.4061944008571222	0.4824657420430231	0	0	1.9486851176992022	1.7556160493075728	CD247
sequence-specific double-stranded DNA binding (GO:1990837)	6/712	0.40664969686483377	0.4824657420430231	0	0	1.1793324301022294	1.0611670470777284	JUN;TAL1;MTF1;ZBTB20;ARNT;GABPA
double-stranded RNA binding (GO:0003725)	1/73	0.41048524010113935	0.4838695019619713	0	0	1.9215229215229215	1.7109534213850381	TFRC
ubiquitin binding (GO:0043130)	1/74	0.4147452873959754	0.4838695019619713	0	0	1.8951048951048952	1.6678642173825509	USP16
protein tyrosine phosphatase activity (GO:0004725)	1/74	0.4147452873959754	0.4838695019619713	0	0	1.8951048951048952	1.6678642173825509	PTPRF
DNA-binding transcription activator activity, RNA polymerase II-specific (GO:0001228)	3/333	0.4308963288148639	0.4978637574941681	0	0	1.25892972275951	1.059877516995089	JUN;MTF1;GABPA
hormone activity (GO:0005179)	1/78	0.4314819231616124	0.4978637574941681	0	0	1.7962946144764327	1.5098389057991934	PRLH
RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	9/1149	0.4466820837103831	0.5055164780054644	0	0	1.0945029239766082	0.8820688370637578	HEYL;JUN;MUC1;TAL1;MTF1;ZBTB20;ARNT;ZNF148;GABPA
