Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
sterol biosynthetic process (GO:0016126)	2/38	0.030560486969918723	0.3148873060579645	0	0	7.754303599374022	27.047378352987913	PMVK;HSD17B7
synaptic vesicle endocytosis (GO:0048488)	2/38	0.030560486969918723	0.3148873060579645	0	0	7.754303599374022	27.047378352987913	SYNJ1;ITSN1
ventricular septum development (GO:0003281)	2/38	0.030560486969918723	0.3148873060579645	0	0	7.754303599374022	27.047378352987913	HEYL;GJA5
mRNA metabolic process (GO:0016071)	3/95	0.03129449299182313	0.3148873060579645	0	0	4.570767807585569	15.834570974194873	SF3A3;SON;PRPF3
phospholipid dephosphorylation (GO:0046839)	2/39	0.032063043959486004	0.3148873060579645	0	0	7.544347164065474	25.95294044402098	SYNJ1;PLPP3
regulation of cell development (GO:0060284)	2/41	0.03515338736359874	0.3148873060579645	0	0	7.156735283495847	23.960995180550217	NOTCH2;HEYL
negative regulation of autophagosome maturation (GO:1901097)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	TMEM39A
alditol phosphate metabolic process (GO:0052646)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	ACP6
regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904259)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	PHLDB2
negative regulation of histone H3-K27 methylation (GO:0061086)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	MTF2
beta-catenin destruction complex assembly (GO:1904885)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	GSK3B
cell-cell adhesion mediated by integrin (GO:0033631)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	PLPP3
negative regulation of protein acetylation (GO:1901984)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	GSK3B
negative regulation of skeletal muscle cell differentiation (GO:2001015)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	AKIRIN1
regulation of growth rate (GO:0040009)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	NOTCH2
oxaloacetate metabolic process (GO:0006107)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	NIT2
PML body organization (GO:0030578)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	SERBP1
positive regulation of basement membrane assembly involved in embryonic body morphogenesis (GO:1904261)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	PHLDB2
positive regulation of histone H3-K27 methylation (GO:0061087)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	MTF2
homoserine metabolic process (GO:0009092)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	CTH
isopentenyl diphosphate biosynthetic process (GO:0009240)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	PMVK
maintenance of animal organ identity (GO:0048496)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	IQCB1
T cell extravasation (GO:0072683)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	F11R
transsulfuration (GO:0019346)	1/5	0.03548861536845943	0.3148873060579645	0	0	34.70629370629371	115.86846528512848	CTH
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	2/42	0.036740212974780334	0.3148873060579645	0	0	6.977464788732394	23.052730106340668	ALCAM;AMIGO1
positive regulation of axonogenesis (GO:0050772)	2/43	0.038354176246319566	0.3148873060579645	0	0	6.806939196152525	22.19669260868441	MACF1;AMIGO1
substantia nigra development (GO:0021762)	2/43	0.038354176246319566	0.3148873060579645	0	0	6.806939196152525	22.19669260868441	ATP5PB;ZNF148
positive regulation of biosynthetic process (GO:0009891)	2/44	0.039994810101078124	0.3148873060579645	0	0	6.644533869885983	21.388791608706363	ZBTB20;SLC5A3
RNA processing (GO:0006396)	4/179	0.04062527520799335	0.3148873060579645	0	0	3.2132244897959183	10.293130430771274	SF3A3;SON;PRPF3;PABPC4
small GTPase mediated signal transduction (GO:0007264)	3/106	0.0412253697255301	0.3148873060579645	0	0	4.080355298492047	13.011034824574196	JUN;NRAS;RIT1
purine nucleobase biosynthetic process (GO:0009113)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	GART
negative regulation of glycogen biosynthetic process (GO:0045719)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	GSK3B
negative regulation of transporter activity (GO:0032410)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	CTTNBP2NL
regulation of hormone biosynthetic process (GO:0046885)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	ARNT
regulation of membrane tubulation (GO:1903525)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	SH3GLB1
galactolipid biosynthetic process (GO:0019375)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	B4GALT3
galactosylceramide biosynthetic process (GO:0006682)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	B4GALT3
regulation of translational elongation (GO:0006448)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	USP16
positive regulation of endothelial cell development (GO:1901552)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	F11R
regulation of ventricular cardiac muscle cell membrane depolarization (GO:0060373)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	GJA5
positive regulation of establishment of endothelial barrier (GO:1903142)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	F11R
heparan sulfate proteoglycan biosynthetic process, enzymatic modification (GO:0015015)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	HS2ST1
histone H3-K36 methylation (GO:0010452)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	ASH1L
retinal ganglion cell axon guidance (GO:0031290)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	ALCAM
hydrogen sulfide metabolic process (GO:0070813)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	CTH
ruffle assembly (GO:0097178)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	PIP5K1A
positive regulation of osteoblast proliferation (GO:0033690)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	CCN1
transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	PTPRF
mRNA 3'-splice site recognition (GO:0000389)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	SF3A3
protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947)	1/6	0.042434814389666786	0.3148873060579645	0	0	27.763636363636362	87.72715392092086	OTUD7B
regulation of B cell proliferation (GO:0030888)	2/46	0.043354247348658594	0.3148873060579645	0	0	6.341869398207426	19.903009646845117	VAV3;TFRC
polyol metabolic process (GO:0019751)	2/47	0.045072142551866215	0.3148873060579645	0	0	6.200625978090767	19.218783824983696	SYNJ1;SLC5A3
epithelial to mesenchymal transition (GO:0001837)	2/47	0.045072142551866215	0.3148873060579645	0	0	6.200625978090767	19.218783824983696	GSK3B;HEYL
positive regulation of transcription, DNA-templated (GO:0045893)	14/1183	0.046130286384337575	0.3148873060579645	0	0	1.7215108245048365	5.29585891358373	JUN;AKIRIN1;USP16;ARNT;BCL10;MYSM1;DCAF6;HEYL;PSRC1;TAL1;MTF1;MTF2;CCN1;GABPA
Fc-epsilon receptor signaling pathway (GO:0038095)	3/111	0.04620367901418105	0.3148873060579645	0	0	3.8904649330181247	11.961996390825986	VAV3;JUN;BCL10
Golgi to plasma membrane transport (GO:0006893)	2/48	0.04681489187171805	0.3148873060579645	0	0	6.065523576240049	18.569927507693286	MACF1;GOLPH3L
regulation of cytoskeleton organization (GO:0051493)	3/112	0.04723351724909438	0.3148873060579645	0	0	3.854577396056998	11.766681574748027	GSK3B;F11R;PHLDB2
Fc receptor signaling pathway (GO:0038093)	3/112	0.04723351724909438	0.3148873060579645	0	0	3.854577396056998	11.766681574748027	VAV3;JUN;BCL10
regulation of GTPase activity (GO:0043087)	4/189	0.04792936808876384	0.3148873060579645	0	0	3.037992277992278	9.229502110455964	VAV3;GSK3B;RAP1A;F11R
sulfur compound biosynthetic process (GO:0044272)	3/113	0.04827464586316207	0.3148873060579645	0	0	3.8193423597678917	11.575849156395893	B4GALT3;MGST3;CTH
inner mitochondrial membrane organization (GO:0007007)	2/49	0.04858205388330461	0.3148873060579645	0	0	5.9361702127659575	17.953953207286375	ATP5PB;ATP5PO
positive regulation of reactive oxygen species metabolic process (GO:2000379)	2/49	0.04858205388330461	0.3148873060579645	0	0	5.9361702127659575	17.953953207286375	GADD45A;SLC5A3
positive regulation of kinase activity (GO:0033674)	3/114	0.04932701892636775	0.3148873060579645	0	0	3.7847421889975084	11.389361452097251	RAP1A;LMO4;CCN1
regulation of atrial cardiac muscle cell membrane depolarization (GO:0060371)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	GJA5
AV node cell to bundle of His cell communication (GO:0086067)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	GJA5
negative regulation of glycogen metabolic process (GO:0070874)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	GSK3B
negative regulation of interferon-gamma-mediated signaling pathway (GO:0060336)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	PARP14
regulation of chromatin assembly or disassembly (GO:0001672)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	TAL1
negative regulation of neurotransmitter secretion (GO:0046929)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	RAP1A
negative regulation of p38MAPK cascade (GO:1903753)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	DLG1
negative regulation of response to interferon-gamma (GO:0060331)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	PARP14
regulation of glycogen (starch) synthase activity (GO:2000465)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	GSK3B
regulation of histone H3-K27 methylation (GO:0061085)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	MTF2
nucleobase catabolic process (GO:0046113)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	DPYD
pentose metabolic process (GO:0019321)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	FGGY
regulation of potassium ion export across plasma membrane (GO:1903764)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	DLG1
regulation of Rab protein signal transduction (GO:0032483)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	DENND4B
establishment of centrosome localization (GO:0051660)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	DLG1
regulation of skeletal muscle satellite cell proliferation (GO:0014842)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	AKIRIN1
fatty acid elongation, monounsaturated fatty acid (GO:0034625)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	ELOVL1
fatty acid elongation, polyunsaturated fatty acid (GO:0034626)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	ELOVL1
fatty acid elongation, saturated fatty acid (GO:0019367)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	ELOVL1
fatty acid elongation, unsaturated fatty acid (GO:0019368)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	ELOVL1
gap junction assembly (GO:0016264)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	GJA5
glycosylceramide biosynthetic process (GO:0046476)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	B4GALT3
positive regulation of histone H4 acetylation (GO:0090240)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	MUC1
positive regulation of hormone metabolic process (GO:0032352)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	ARNT
positive regulation of protein localization to centrosome (GO:1904781)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	GSK3B
marginal zone B cell differentiation (GO:0002315)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	NOTCH2
membrane fission (GO:0090148)	1/7	0.04933133513066033	0.3148873060579645	0	0	23.135198135198134	69.6183410331835	SH3GLB1
